source_word,target_word,confidence_score
sees,oleka,0.1715518029446799
redeeming,mtiutga,0.1716564814681799
separated,wenu-wolla,0.17169940095325903
before,gaini,0.17199669800470932
accepted,Nreinian,0.17208099703830818
middle,letgarni,0.17214123592846245
physicians,nahor,0.17231001702890344
smoke,ai,0.17233414212000442
bondage,deullu-tatarni,0.17237895482235452
marries,patke,0.17244964468426313
Beware,Erammi,0.17245999197335973
them,re,0.1727050591184555
expect,wewiei,0.17281908208091226
tightly,itatorreri,0.17282081028037402
diligent,pa,0.1729107004711439
endure,nniahora-nniala,0.17302658945893526
turn,la,0.1730421625527653
conceited,yehwami,0.17313389920698422
wicked,yatya'tu,0.17313909330187144
begin,mimpiahla,0.1733487184023765
sacrifice,hoihoi-tantiani,0.17335738605498616
killed,rwenan,0.173367787810199
stormy,kakmorna,0.1734215401556032
diseases,mehra-mau,0.1734857179976294
various,to,0.17356553978551198
questioned,idma,0.17356901113102105
obey,mitlina-mitailla,0.17362803462823154
ear,tlinni,0.17382608345408976
sleep,nanina,0.17410790992709305
cares,rororni-lailiaini,0.17416363337354568
strengthened,rparani,0.17427339103260336
amazement,awuer,0.17439019332899514
reed,lie'ena,0.1745507061314254
earth,wawannu,0.17462403282552846
worship,nehla,0.17462577907458796
washed,ga'yu,0.17462752534111
shameful,nwohor,0.1746537214345691
Another,id,0.17465721454392874
therefore,pede,0.17470437835868408
meet,rla,0.17476029270557722
themselves,ir,0.17490365491606905
altogether,makho'ota-klewta,0.17492114615610807
black,nwo'la-yo'ora,0.17497363037219368
pertain,tmori-tdari,0.17497712987979608
required,Nakoki-nayapi,0.17505413675721385
covered,tutullu,0.17525030722533771
dishonor,samoga,0.17540284133534054
desolate,letmi,0.17552040061699686
descendants,la,0.1755555082077623
evildoers,kapupu-kaheri,0.17556955321021156
willfully,Irakot,0.17571006505002168
Today,ler,0.1758278302405386
still,ma'ta,0.17587179269317638
Greet,walia,0.17597206819081335
zealously,rlekur,0.17604775245108517
leavened,mneneha,0.17605303396288102
eats,ka'ana,0.17606535810659837
rooted,Miga'ar,0.17607416159458908
asleep,nanin,0.17634728816346937
filthiness,kpa'eini-kpahala,0.17647606868299942
creation,niana,0.17650783723444619
aroma,mak,0.17661200758564632
clothed,naniayarni,0.17672684270794858
Having,La,0.1768099238465595
spirits,yatni-rha'ani,0.17687889316500255
twenty,haru,0.1769549674438613
top,heyanna,0.17695673700238354
everyone,riy,0.1771709842475998
rebellion,kpaunu,0.17723654964062113
aside,pa,0.17734115005899823
trespasses,do'oni-halli,0.17737662183606953
partake,ompuatut,0.17772995276119166
weather,otna,0.17790955069516978
lawlessness,Uplerlawna,0.17795937234406978
holiness,E,0.17801098804596457
speaks,riy,0.17807686429789665
field,nhyi,0.17815523535855668
aliens,Napeha-nalawna,0.17818552432305668
readiness,mhiu'ru-mhielm,0.17819443382200847
innocent,u'olga,0.17831208096761844
Fall,liawnu,0.17831564724490045
hired,re,0.17857974979049912
sick,kamehra-kamau,0.17861368316652798
Red,Hletan,0.1786940774113013
dies,nmati,0.17872624524025313
no,edonna,0.17873875651530946
believed,rpesiaya,0.17878344679048988
planted,Ornoha,0.17891221722397221
wonders,rtaplelleltarga,0.17892832004813863
bodily,naprana,0.17924888856425225
disciplined,emolannekama,0.17930805045865414
ox,dodioinia,0.17932598216027013
gathered,rawok,0.17934570910326975
laying,la,0.17935288307511235
oath,liokra,0.1793887572390242
languages,yawala,0.17939952088736474
basis,g,0.17946770565958817
Heaven,Uplerlawna,0.17949821776300562
world,nohkeran,0.17951078307802992
Son/Heir,marna,0.17954668882510055
concerning,la,0.1796993683902245
strengthening,na'itar,0.1799475247070792
silver,wawahra,0.1799853176553884
written,rhorat,0.18006092736573134
decay,matmiati-molmuolu,0.18013116482281785
unclean,yatni-rha'ani,0.18039795632376798
casting,nhokra,0.18053872162102966
path/path,hlor,0.18061095155470172
raw,temna,0.18081334914193456
fault,Nwaghala,0.18082419826835364
continuing,mhiur,0.1808838801007429
stands,wniatatgenni,0.1809110147178034
favor,ralamni,0.18100149284280861
belongs,Nwaliria,0.18110650415899532
divided,ida,0.18115903266146616
laboring,tatwaran,0.1812115763994117
labor,meman,0.18125144733186135
established,lira-tun,0.18129857883499753
uproar,lawna,0.18130583092319172
thank,u'uli-uwedia,0.18132033596985972
arrested,rtorna,0.18148178290210093
bride,ramehlima,0.18174693982258922
join,hande,0.18183601764538657
Inasmuch,kniarni,0.18183601764538657
concluding,amparora-mpalai,0.18201430428886547
cover,rawnie'er,0.18214904472185078
Did,Miy,0.18217090391874302
makes,de,0.1822091638257156
trustworthy,mdienrer,0.18225836694207032
Gentile,agama,0.18234222507675593
thrones,tiutulu,0.18237140216687317
praying,la'pa,0.18242247330910616
Amen,Amin,0.1824334189858717
signs,kamehi-kayona,0.182531959635705
our,it,0.18257759833021306
seal,hiwliai,0.1825885533147591
distinction,a-taiya,0.18263603251064892
piece,kokanan,0.18286995631155678
veil,kok,0.18291385036814764
floor,lawan,0.18296324377555698
warning,wniatutnu,0.18301448065664272
war,ar,0.18309502474653197
nation,Yahudi,0.18309685570593423
shipwreck,Re'eni,0.1831517930028285
waters,ger,0.18326354967888103
nursing,Enwatutg,0.18331303751785197
Cut,mhioi,0.18331487065739283
Stay,Mdien,0.18334236995038686
drawing,Nharan,0.1833607051041243
hunger,rehka-lar,0.18352763928930346
Concerning,a,0.18365982677137482
proud,katulu-kapetna,0.18383438650955491
kingdom,hairi,0.18385093234889235
appointed,Uplerlawna,0.1839833526857843
displeased,A'uwenan,0.1840017519410003
repentance,do'oni-halli,0.1840054320128397
plants,Amro,0.18403671559531107
bound,limni,0.1841066628363714
misery,wialli,0.18417111144621293
preserved,riata,0.1841840038752439
hears,li'ru,0.18421347567354496
Against,nha'ar,0.18423005563244252
lowered,ralernia,0.18439593731807324
generate,wniahaur,0.1844125336992578
duty,kodi,0.18446971044664254
striving,mriewre'wa,0.1844955380139926
thankfulness,a,0.1845269049215666
charged,taru-rtatar,0.18459519250881215
bed,lewu,0.18469305389181753
outside,to'orni,0.1847133712451796
whether,de,0.1847706412666603
wealthy,o,0.18479835894162394
sharp,wehla,0.18485195823723924
offense,nniuli-nniewta,0.1851312955407652
commit,milira-miliai,0.18515166110336012
traveled,re,0.18517573238390286
warned,Nano,0.18528501830218508
grinding,worg,0.18528501830218508
potter,tan,0.1852961357368029
camp,yamolli-yama'ani,0.1852998416965771
Receive,Epafroditus,0.18536470799211047
thefts,rwunu-rwenna,0.1854611227059194
traditions,ampatutg,0.18559099094039266
feasts,ramtatna,0.18560027072193228
bless,ta'uli-tawedia,0.18568009599954743
swallow,demade,0.18568195280979144
wives,patke,0.18572652182653387
easier,A'ukot,0.185772959261428
looks,naplele'era,0.18587144502625885
answers,kriahi-kriahaya,0.18590118683674448
waiting,rwei,0.18603694424856182
oppose,kwatutga,0.18614115411337984
lays,nhur,0.18621376332135928
showed,ntut,0.18631248277426374
stumble,Yanpa,0.18634043174280013
fallen,olekwa,0.18644854054173202
inherit,hota,0.1864876988467239
baptize,ga,0.1867190870243154
anchor,watgorniha,0.18675083196735323
wrong,a,0.1867751111536219
ankle,torni,0.18677884669320025
forsaken,mai,0.18680312952162
reached,nniutanni,0.1868068656215713
remember,mhioratreria,0.18684796765306574
Caesar,Kaisar,0.18692272178995764
bitterness,yapolu-yaliella,0.18719957223700315
Remind,mpuagorahniorta,0.18732316473571775
obedient,rtelan,0.18733253112811238
tomb,lien,0.18733815118834668
book,puka,0.18743746672476888
guides,dom,0.1874412155115911
prepare,targa,0.18753120889172004
vows,mpiera-mdiaiti,0.18753495955340438
grows,nekama,0.18763250309149404
insisted,ramera-ramer,0.1877394841049485
amazed,wiawni,0.18777328025364956
dishonors,kapolu-kaliella,0.18783713402346153
beyond,dom,0.18804762946901354
careful,temmi,0.18809652820923622
why,hya,0.1881510841126406
recognized,Yesus,0.18828660167366926
corner,liar,0.18830543127530106
nations,hairi-hairi,0.18841091184861916
Holy,Lululli,0.18861639170871372
Come,Mai,0.18865223222787986
shines,rwet,0.18871072348554702
pressed,etnu-liolli,0.1888126547952059
peoples,pa'etu-rai,0.18882020745244985
dishonored,mpialdioinia,0.18884853260790127
tax,blastena,0.18888441723802868
rkalura,i'in,0.18903558523095396
mercy,kalwiedni,0.18906394269549529
tunics,rayanmi,0.18918119868556732
angel,hopopanni,0.1892114700990055
besides,kokgohonu,0.189249316177507
unholy,'un,0.18928527696374722
My,A,0.18930609948943117
synagogue,kreini-iskolli,0.18939698822873846
esteems,dom,0.18940456425978722
glorious,plolli-mneheni,0.18943297707533407
preaching,nohora,0.18944623784785097
provoked,nahankeran,0.18959406355790445
repay,kwahla,0.1896433644232643
wanted,niwra,0.1897173397596423
height,nmati,0.18987487051786392
unleavened,tgo,0.18993753956495885
treasure,a-tniaru,0.1899679320026194
might,totpena,0.19002303069182397
delivered,la,0.19011046139346188
circumcision,sunat,0.19021885524576929
repaid,hadamonan,0.19025690282144916
light,lelerni,0.19025880539999027
courtyard,ramriri,0.1903425376941201
profit,it,0.19068164913085764
advice,a-unatu,0.19072169648199977
sober,inonni,0.19073504746803258
pledged,ka'apuapun,0.1907655675171663
passes,loldoi-loldai,0.19079227656620848
nothing,edonna,0.19083616383666138
stiff-necked,tehra-tlinnon,0.1908609741505956
awake,umata,0.19094688091653605
sow,tuna,0.19098698397220196
cheerful,mikot,0.19098698397220196
afterward,rien,0.19125455300438263
sanctified,do,0.1915550584876776
Evil,Mhioratreria,0.1917562969307835
nobleman,Keke'enku,0.19198462275104985
tolerable,niukamnu,0.19204414720991705
pounds,kilu,0.19218823434624654
pit,hu'ula,0.19223436505795363
crops,omliernana,0.1922439770165035
silence,ema,0.19228819821646034
returned,rawal,0.19230550493309037
you,miy,0.1923882140814041
husbands,muanke,0.1924921317722594
trembling,adiwra-dia'ala,0.19249983161152606
flaming,rerun,0.19255373911107498
marketplaces,ya'olgeni,0.19256144141468448
Rephan,kwaw,0.19258069852166526
blasphemies,rira,0.19261921851324035
One,id,0.19275217163756747
slapped,killi,0.19282735964521458
all,honona,0.19284664334534804
A,ida,0.19294887915641787
stirred,mniotni,0.19302800441644188
justification,owa'ana,0.19305116916682907
often,la,0.19319021605950373
shook,nkakan,0.19320760396139292
another,idma,0.19320953604709296
personally,rwalol,0.19329263401237534
untying,mimpie'er,0.19332742981802614
judge,watghudi,0.19335256401759005
bought,olek,0.1935111781429882
ones,Uplerlawna,0.19366604902559587
foundation,watu,0.1937512808367905
house,romni,0.1937861592063002
observes,napili-nahniari,0.19385399623280958
powerful,preheni-mkaini,0.1939082829515407
toil,Kihir,0.19422266895382787
bottom,yawa,0.1943198045701852
games,perlombaan,0.19452394752127758
supposed,de,0.19454534633241796
Command,jema'ata,0.19455507384292028
uttering,kospo'onni,0.19455701940338652
lamented,a-herer,0.19456480183981034
loses,nodi,0.19461734142883244
rejects,maka,0.1946543222367694
hypocrisies,mi'ohpa-milahara,0.1946679485162402
charge,halli,0.19480621183735752
money,kupan,0.19480815990921624
pondering,nwatierun,0.1948354349608126
everything,hya,0.19489389435977222
steadfastly,la,0.19493287703678194
rejected,Uplerlawna,0.19499331559615604
seasons,moweni,0.1950635258268539
change,Naheri-nawalia,0.1951357126851551
disobedient,Uplerlawna,0.19519816610522864
blood,rarni,0.19527626098960632
condemnation,do'oni-halli,0.19532117969508703
nailing,yaklaka,0.19533094599822737
cause,pede,0.19538369247410067
aloes,huwnu,0.19543254450346842
lacked,ya'unna-yamta'at,0.19549509292492323
Her,Elisabeta,0.19550095786568464
fighting,tlerla,0.19568481516547126
fears,kamta'at,0.1956887289009118
goods,honona,0.19570438462544448
laborers,kalwiedni,0.19574744432645555
torment,hare,0.1957826820377332
integrity,totmemi,0.19584142565344628
kindness,idma,0.19587863905948205
food,ya'ana-yemnu,0.19588255667143925
soon,wia,0.19593741146662016
Savior,ita,0.19599816147994037
short,la,0.1961099122779357
Woe,yatlorni-yatra'ani,0.19612560169848642
kinds,a-taiya,0.1962766765681547
dirty,kdedeh,0.1963473488919743
lacking,la,0.196392513976005
puffed,mipolu-milielan,0.19642197506262762
tithe,Yawuli-yatniamanmi,0.19662832645196426
invited,rpol,0.1967010923936206
Dispersion,arie'ela,0.19677782078071704
youthful,hararara-hatrapriapi,0.1968093077509324
thief,kwuri-kgalmu,0.197051532136925
winter,lerni,0.19707320899766553
learning,patke,0.19710277219619962
twenty-seven,Etiopia,0.19715796869956442
presentable,samog,0.1971658551760409
Extort,mpiarui-mpiate'la,0.19718951649831296
resisted,mawo'ora,0.19727235348979277
table,mei,0.19727432622319133
my,A,0.19729602759262926
exhorting,nhedu-ntehra,0.19735325173773116
value,untu,0.19741444072957356
lose,mormiorni,0.19743813188390194
vain,edon,0.19757243547162764
exposed,yotyota-yatyat,0.19777999547880706
prepared-whose,muwoka,0.1978690165050012
yesterday,a-nwali,0.19791651076804598
corrector,makpodku,0.19792640684098414
except,eneknek,0.19797193515011244
threats,muamni,0.19810858292342629
harmed,na'eram,0.19812046979500425
becoming,liawanni,0.19823541299779193
sail,pa,0.19853100392371167
slain,kpa'eini-kpahal,0.1985528435352999
cinnamon,manis,0.1985528435352999
victory,liarni,0.19855482907366295
restless,walima,0.19855681463188146
youth,lewatni,0.19861043220987937
perishes,Mah,0.1986183767860582
behind,nlernohora,0.19863426689179686
provided,rwarini,0.19866009102502508
gangrene,kanker,0.19871771080588677
daughter,a'nani,0.1990319329590924
establishes,tiertehra,0.19903392328837363
shine,lelerni,0.19903790400664642
robber,mtiorn,0.19903790400664642
instructed,nat,0.19904387523333458
confirm,aruri,0.1990896605897524
exhorted,mpahi,0.1992808784337982
perverted,a-nyap,0.1992948285835381
butcher,ya'olgeni,0.19934864545220599
exercises,Entulan,0.19943039515438515
Jannes,Yanes,0.19945831736421585
killing,krita-watrora,0.19957802826431306
magistrates,o'ta-mata,0.19963591428557714
chosen,niana,0.19964589633084046
separate,oruli-augewat,0.1996798390182634
strongly,Awuak,0.1997517367011164
Creator,Nayap,0.1998316533780667
criminal,makwunu-makwenna,0.19996158617634716
sprinkled,nkarga,0.2003438777782039
farmers,ora,0.20054031101499134
effective,omnia'erit,0.20055434932809763
guessing,mukwieta,0.20073894423011432
gained,unatnu,0.20085942373689003
Thus,Ne,0.20087348438866867
nullify,Ndenrer,0.20087750189853143
imitators,miy,0.20088352831398418
insult,nwahla,0.20122532075337643
After,noma,0.20123538227094992
offerings,nhioi-tniani,0.20137831012574658
porches,nhieunu,0.20139844896368428
confession,nohor,0.20140449100778338
hardships,amatu,0.20140650506276372
straighten,nwalle'era,0.20153343113846905
Galatians,hyali,0.2016039801847304
Prophesy,O,0.20166447045187222
stones,rnairia,0.20167052047673567
dove,maru,0.20167858745889333
sacrifices,ra,0.20178954119147524
understood,rat,0.2019086321491561
whoever,la'pa,0.20197527299289977
precious,welli,0.202007591622
accompanied,Sopater,0.20205001767081984
hated,rer,0.20215713256312443
member,ida,0.20218543654291563
tribe,duratni-waitni,0.2022056560975308
sorceries,nahed,0.20228048603297127
Early,yawyawra,0.20228655453857938
overlooked,taplin,0.20241808354132443
Husbands,Ama-hyali,0.2024403507551883
cross,auwlakra,0.2024767932980547
country,la,0.20253349473800927
prostitutes,muakokan,0.2025699540483016
greeting,amueh,0.20262668157691854
patience,a,0.2026611310409081
pursued,Amler,0.20271382978551863
rebelled,kpau,0.20278073638833014
fertilize,pip,0.20281318390188416
Mesopotamia,Mesopotamia,0.20282129659149295
straight,loini-talanni,0.2028659221853784
condition,mtiekal,0.20298361854889194
darkness,melmelli-kalkalamni,0.20299173805602294
Legion,liawanni,0.20306888957434435
completed,rurmi-lai,0.20312169434995703
humility,yawa,0.20316638603861947
allowed,kamna,0.2032110875605351
promise,Uplerlawna,0.203253766370041
touched,Nteman,0.20329848711774426
habitation,heri,0.2033005201127804
ambassador,awual,0.2034428802971108
contradicted,rwohor,0.2034835729422991
treads,miollia,0.20352630897974386
brothers-that,hya'lu,0.20364235204499403
lawfully,kalwiedni,0.20364438847869665
reach,a,0.20365864408483056
knocked,nkorkora,0.20369530594023386
Gathering,awok,0.2037360490755996
bondservants,miy,0.2037401238373286
sinners,do,0.20376661177510608
sitting,e,0.20381959798207605
informed,nla,0.20393580826971142
split,poka-pah,0.20393784763799094
sown,ktuin,0.2039847587375173
dwells,makdenla,0.20411126850190903
enroll,niah'ani,0.20413780469162923
