verse,text
MAT 27:50,"Dan, Yesus berseru sekali lagi dengan suara keras dan menyerahkan Roh-Nya."
MAT 27:51,"Dan, lihat, tirai dalam Bait Allah robek menjadi dua bagian, dari atas sampai ke bawah, dan bumi berguncang, dan batu-batu terbelah."
MAT 27:52,"Kuburan-kuburan terbuka, dan banyak tubuh orang-orang suci yang telah mati dibangkitkan."
MAT 27:53,"Dan, setelah keluar dari kuburan-kuburannya, sesudah kebangkitan Yesus, mereka masuk ke kota suci dan memperlihatkan diri kepada banyak orang."
MAT 27:54,"Sekarang, kepala pasukan, dan mereka yang bersama dengannya mengawasi Yesus, ketika mereka melihat gempa bumi dan segala hal yang terjadi ini, menjadi sangat takut dan berkata, “Benar, Ia adalah Anak Allah!”"
MAT 27:55,"Di sana, ada banyak perempuan yang melihat dari kejauhan, yang mengikuti Yesus dari Galilea untuk melayani Dia."
MAT 27:56,"Di antara mereka, ada Maria Magdalena, Maria ibu Yakobus dan Yusuf, serta ibu dari anak-anak Zebedeus."
MAT 27:57,"Ketika hari mulai malam, datanglah seorang yang kaya dari Arimatea bernama Yusuf, yang juga telah menjadi murid Yesus."
MAT 27:58,"Ia pergi kepada Pilatus dan meminta tubuh Yesus. Lalu, Pilatus memerintahkan agar tubuh Yesus diberikan kepada Yusuf."
MAT 27:59,"Dan, Yusuf mengambil tubuh Yesus, dan membungkus-Nya dengan kain linen yang bersih,"
MAT 27:60,"dan membaringkan-Nya dalam kuburan yang baru, miliknya sendiri, yang sudah ia gali pada bukit batu. Lalu, Yusuf menggulingkan sebuah batu besar ke pintu kuburan itu dan pergi."
MAT 27:61,"Dan, di sana, ada Maria Magdalena dan Maria yang lain sedang duduk di hadapan kuburan itu."
MAT 27:62,"Pada hari berikutnya, yaitu hari sesudah persiapan untuk Sabat, imam-imam kepala dan orang-orang Farisi dikumpulkan ke hadapan Pilatus."
MAT 27:63,"Mereka berkata, “Tuan, kami ingat bahwa ketika si pembohong itu masih hidup, Ia pernah berkata, ‘Setelah tiga hari, Aku akan bangkit lagi.’"
MAT 27:64,"Karena itu, perintahkanlah supaya kuburan itu dijaga sampai hari yang ketiga, kalau-kalau murid-murid-Nya mungkin datang dan mencuri-Nya, dan berkata kepada orang banyak, ‘Ia sudah bangkit dari antara orang mati.’ Dan, penipuan yang terakhir ini akan lebih buruk daripada yang pertama.”"
MAT 27:65,"Pilatus berkata kepada mereka, “Kamu mempunyai penjaga. Pergi, jagalah sebagaimana yang kamu tahu.”"
MAT 27:66,"Lalu, mereka pergi dan mengamankan kuburan itu bersama dengan regu penjaga, serta menyegel batu penutup kubur."
MAT 28:1,"Sekarang, setelah Sabat, saat menjelang fajar, pada hari pertama minggu itu, Maria Magdalena dan Maria yang lain pergi untuk melihat kuburan itu."
MAT 28:2,"Dan, lihat, terjadilah gempa bumi yang besar karena malaikat Tuhan turun dari surga, datang dan menggulingkan batu itu, kemudian duduk di atasnya."
MAT 28:3,Wajahnya bagaikan kilat dan pakaiannya putih bagaikan salju.
MAT 28:4,"Karena rasa takut terhadapnya, para penjaga itu terguncang dan menjadi seperti orang-orang mati."
MAT 28:5,"Dan, malaikat tersebut berkata kepada perempuan-perempuan itu, “Jangan takut karena aku tahu kalau kamu mencari Yesus yang sudah disalibkan."
MAT 28:6,"Dia tidak ada di sini karena Dia telah bangkit seperti yang dikatakan-Nya. Mari, lihatlah tempat Dia berbaring."
MAT 28:7,"Cepatlah pergi dan beritahukan murid-murid-Nya bahwa Dia sudah bangkit dari antara orang mati, dan lihat, Dia mendahuluimu ke Galilea. Di sana, kamu akan melihat Dia. Perhatikanlah, aku sudah mengatakannya kepadamu.”"
MAT 28:8,"Dan, mereka cepat-cepat meninggalkan kuburan itu dengan ketakutan dan sukacita besar; dan berlari untuk memberitahukan itu kepada murid-murid-Nya."
MAT 28:9,"Dan, lihat, Yesus menemui mereka dan berkata, “Salam!” Lalu, mereka datang kepada Yesus, memegang kaki-Nya, dan menyembah-Nya."
MAT 28:10,"Kemudian, Yesus berkata kepada mereka, “Jangan takut; pergi dan beritahukanlah saudara-saudara-Ku untuk pergi ke Galilea, dan di sana, mereka akan melihat Aku.”"
MAT 28:11,"Sementara mereka pergi, beberapa penjaga pergi ke kota dan memberi tahu imam-imam kepala tentang semua hal yang telah terjadi."
MAT 28:12,"Dan, ketika mereka dikumpulkan bersama para tua-tua. Setelah berunding, lalu mereka memberikan banyak uang kepada para penjaga itu,"
MAT 28:13,"dan berkata, “Katakanlah, ‘Murid-murid Yesus datang pada malam hari dan mencuri-Nya saat kami tidur.’"
MAT 28:14,"Dan, jika hal ini terdengar oleh gubernur, kami akan meyakinkannya dan membuatmu tidak cemas.”"
MAT 28:15,"Maka, mereka menerima uang itu dan melakukan seperti yang telah diajarkan kepada mereka; dan perkataan itu masih tersebar di antara orang Yahudi sampai hari ini."
MAT 28:16,"Kemudian, kesebelas murid pergi ke Galilea, ke bukit yang telah ditunjukkan Yesus kepada mereka."
MAT 28:17,"Ketika mereka melihat-Nya, mereka menyembah-Nya. Akan tetapi, beberapa ragu-ragu."
MAT 28:18,"Lalu, Yesus datang dan berkata kepada mereka, “Segala kuasa telah diberikan kepada-Ku, di surga maupun di bumi."
MAT 28:19,"Karena itu, pergilah dan muridkanlah semua bangsa, baptiskanlah mereka dalam nama Bapa, dan Anak, dan Roh Kudus,"
MAT 28:20,"ajarkanlah mereka untuk menaati semua yang Aku perintahkan kepadamu; dan lihat, Aku selalu bersamamu, bahkan sampai kepada akhir zaman.”"
MRK 1:1,"Inilah permulaan Injil Yesus Kristus, Anak Allah,"
MRK 1:2,seperti yang tertulis dalam kitab nabi-nabi. “Lihatlah! Aku mengirim utusan-Ku mendahului Engkau yang akan mempersiapkan jalan bagi-Mu.
MRK 1:3,"Ada suara orang yang berseru-seru di padang belantara: ‘Siapkanlah jalan bagi Tuhan, buatlah jalan-Nya lurus.’”"
MRK 1:4,Yohanes tampil membaptis di padang belantara dan memberitakan baptisan pertobatan untuk pengampunan dosa.
MRK 1:5,"Semua penduduk Yudea dan semua orang Yerusalem datang kepadanya, dan dengan mengakui dosa-dosanya, mereka dibaptis oleh Yohanes di Sungai Yordan."
MRK 1:6,Yohanes diberi pakaian rambut unta dengan ikat pinggang kulit melingkar di pinggangnya. Dia makan belalang dan madu hutan.
MRK 1:7,"Dia berkhotbah dan berkata, “Setelah aku, akan datang Dia yang lebih berkuasa daripada aku dan Aku tidak layak untuk membungkuk dan melepaskan tali sandal-Nya."
MRK 1:8,"Aku telah membaptis kamu dengan air, tetapi Dia akan membaptis kamu dengan Roh Kudus.”"
MRK 1:9,"Pada saat itu, Yesus datang dari Nazaret, wilayah Galilea, dan dibaptis oleh Yohanes di Sungai Yordan."
MRK 1:10,"Segera sesudah keluar dari air, Dia melihat langit terbelah dan Roh turun menyerupai burung merpati ke atas-Nya."
MRK 1:11,"Dan, suatu suara datang dari surga, “Engkau adalah Anak-Ku yang terkasih. Kepada-Mu Aku berkenan.”"
MRK 1:12,"Dengan segera, Roh membawa Yesus ke padang belantara."
MRK 1:13,"Dia berada di padang belantara selama empat puluh hari dan dicobai oleh setan, dan Dia ada bersama dengan binatang-binatang liar, dan para malaikat melayani Dia."
MRK 1:14,"Sesudah Yohanes ditangkap, Yesus datang ke wilayah Galilea, memberitakan Injil Allah."
MRK 1:15,"Dia berkata, “Waktunya telah genap, dan Kerajaan Allah sudah dekat. Bertobatlah dan percayalah kepada Injil!”"
MRK 1:16,"Ketika Yesus sedang menyusuri tepi Danau Galilea, Dia melihat Simon dan Andreas, saudaranya, sedang menebarkan jala di danau karena mereka adalah penjala ikan."
MRK 1:17,"Lalu, Yesus berkata kepada mereka, “Ikutlah Aku, dan Aku akan menjadikan kamu penjala manusia.”"
MRK 1:18,Segera Simon dan Andreas meninggalkan jala mereka dan mengikut Dia.
MRK 1:19,"Ketika Yesus pergi lebih jauh lagi, Dia melihat Yakobus, anak Zebedeus, dan Yohanes, saudaranya, yang berada di perahu mereka sedang memperbaiki jala."
MRK 1:20,"Segera Yesus memanggil mereka dan mereka meninggalkan Zebedeus, ayah mereka, di perahu dengan para buruh bayaran, lalu pergi mengikut Yesus."
MRK 1:21,"Lalu, mereka pergi ke Kapernaum. Pada hari Sabat, segera Yesus masuk ke sinagoge dan mengajar."
MRK 1:22,"Mereka takjub pada ajaran-Nya karena Dia mengajar mereka sebagai seorang yang mempunyai kuasa, tidak seperti ahli-ahli Taurat."
MRK 1:23,"Pada saat itu, di sinagoge, ada seorang laki-laki dengan roh najis dan dia berteriak,"
MRK 1:24,"katanya, “Apa urusan antara Engkau dan kami, Yesus dari Nazaret? Apakah Engkau datang untuk membinasakan kami? Aku tahu siapa Engkau. Engkau adalah Yang Kudus dari Allah!”"
MRK 1:25,"Namun, Yesus membentak dia, kata-Nya, “Diam! Keluarlah dari orang ini!”"
MRK 1:26,"Setelah roh najis itu mengguncang-guncangkan dia dan dia berteriak dengan suara keras, roh itu keluar darinya."
MRK 1:27,"Mereka semua takjub sehingga mereka bertanya satu dengan yang lain, katanya, “Apakah ini? Pengajaran baru apa ini? Dengan kuasa apa Dia memerintah roh-roh najis itu sehingga mereka taat kepada-Nya?”"
MRK 1:28,"Lalu, dengan segera, ketenaran-Nya mulai menyebar sampai ke seluruh wilayah Galilea."
MRK 1:29,"Segera setelah Yesus dan murid-murid-Nya meninggalkan sinagoge, mereka masuk ke rumah Simon dan Andreas, bersama Yakobus dan Yohanes."
MRK 1:30,"Namun, Ibu mertua Simon sedang terbaring karena demam, maka mereka segera memberitahukan keadaannya kepada Yesus."
MRK 1:31,"Dia pun menemuinya dan memegang tangannya serta membantunya berdiri. Seketika itu juga, demamnya hilang dan perempuan itu mulai melayani mereka."
MRK 1:32,"Pada waktu malam, saat matahari terbenam, mereka membawa kepada Yesus semua orang yang sakit dan dikuasai roh jahat."
MRK 1:33,Seluruh penduduk kota berkumpul di depan pintu rumah itu.
MRK 1:34,"Lalu, Dia menyembuhkan banyak orang yang sakit dengan berbagai macam penyakit serta mengusir banyak roh jahat. Akan tetapi, Dia melarang roh-roh jahat itu berbicara, karena mereka mengenal Dia."
MRK 1:35,"Pagi-pagi benar, ketika hari masih gelap, Yesus bangun dan pergi ke tempat yang sunyi, lalu Dia berdoa di sana."
MRK 1:36,Simon dan orang-orang yang bersama dengannya pergi mencari Yesus.
MRK 1:37,"Ketika mereka menemukan-Nya, mereka berkata kepada-Nya, “Semua orang mencari Engkau!”"
MRK 1:38,"Dia berkata kepada mereka, “Mari kita pergi ke kota-kota terdekat supaya Aku juga bisa memberitakan firman di sana. Sebab, untuk itulah Aku datang.”"
MRK 1:39,"Kemudian, Dia pergi ke seluruh wilayah Galilea, berkhotbah di sinagoge-sinagoge mereka, dan mengusir roh-roh jahat."
MRK 1:40,"Ada seorang yang sakit kusta datang kepada Yesus. Dia memohon kepada-Nya dan berlutut kepada-Nya dan berkata kepada-Nya, “Jika Engkau mau, Engkau dapat menahirkan aku.”"
MRK 1:41,"Tergerak oleh rasa belas kasihan, Yesus mengulurkan tangan-Nya dan menyentuh orang itu sambil berkata, “Aku mau. Jadilah tahir!”"
MRK 1:42,Segera penyakit kustanya hilang dan orang itu menjadi tahir.
MRK 1:43,Yesus menyuruh orang itu pergi dan memperingatkannya dengan tegas.
MRK 1:44,"Dia berkata kepadanya, “Ingat, jangan katakan apa pun kepada siapa pun, tetapi pergilah, perlihatkanlah dirimu kepada imam, dan berilah persembahan atas penahiranmu seperti yang diperintahkan oleh Musa sebagai bukti untuk mereka.”"
MRK 1:45,"Akan tetapi, orang itu malah pergi dan mulai memberitakannya secara terbuka dan menyebarkan berita itu sehingga Yesus tidak dapat masuk ke kota dengan terang-terangan, tetapi tinggal di luar, di daerah yang sepi. Walaupun demikian, orang-orang dari segala tempat tetap mendatangi-Nya."
MRK 2:1,"Beberapa hari kemudian, ketika Yesus kembali ke Kapernaum, terdengar kabar bahwa Dia berada di rumah."
MRK 2:2,"Banyak orang dikumpulkan sampai tidak ada tempat lagi, bahkan di dekat pintu sekalipun, dan Dia memberitakan firman kepada mereka."
MRK 2:3,"Lalu, mereka datang kepada Yesus dengan membawa seorang lumpuh yang diusung oleh empat orang."
MRK 2:4,"Ketika mereka tidak dapat membawa orang itu ke dekat Yesus karena banyaknya orang, mereka membongkar atap tepat di atas Yesus. Setelah membongkarnya, mereka menurunkan kasur tempat orang lumpuh itu terbaring."
MRK 2:5,"Ketika Yesus melihat iman mereka, Dia berkata kepada orang lumpuh itu, “Hai anak-Ku, dosa-dosamu diampuni.”"
MRK 2:6,"Namun, beberapa ahli Taurat yang duduk di sana bertanya-tanya dalam hati mereka,"
MRK 2:7,“Mengapa Orang ini berkata seperti itu? Dia sedang menghujat! Siapa yang dapat mengampuni dosa-dosa selain Allah sendiri?”
MRK 2:8,"Yesus segera mengetahui dari dalam Roh-Nya bahwa mereka bertanya-tanya dalam hati mereka. Dia berkata kepada mereka, “Mengapa kamu bertanya tentang hal itu dalam hatimu?"
MRK 2:9,"Mana lebih mudah, mengatakan kepada orang lumpuh itu, ‘Dosa-dosamu diampuni’, atau mengatakan, ‘Bangun, angkat kasurmu dan berjalanlah’?"
MRK 2:10,"Akan tetapi, supaya kamu tahu bahwa Anak Manusia memiliki kuasa di bumi untuk mengampuni dosa.” Dia berkata kepada orang lumpuh itu,"
MRK 2:11,"“Aku berkata kepadamu: bangun, angkat kasurmu, dan pulanglah ke rumahmu.”"
MRK 2:12,"Orang lumpuh itu segera berdiri, mengambil kasurnya, dan pergi keluar melewati semua orang. Mereka semua takjub dan memuliakan Allah, serta berkata, “Kami belum pernah melihat hal yang seperti ini!”"
MRK 2:13,"Yesus pergi lagi ke tepi danau, dan semua orang berbondong-bondong datang kepada-Nya, dan Dia mengajar mereka."
MRK 2:14,"Ketika Dia sedang berjalan, Dia melihat Lewi, anak Alfeus, sedang duduk di meja pembayaran pajak. Lalu, Yesus berkata kepadanya, “Ikutlah Aku.” Lalu, Lewi pun berdiri dan mengikut Dia."
MRK 2:15,"Dan, sementara Yesus duduk makan di rumah Lewi, ada banyak pemungut pajak dan orang-orang berdosa yang juga makan bersama dengan Yesus serta murid-murid-Nya, karena ada banyak orang yang mengikuti Yesus."
MRK 2:16,"Ketika ahli-ahli Taurat dari kelompok Farisi melihat Yesus sedang makan bersama orang-orang berdosa dan para pemungut pajak, mereka bertanya kepada murid-murid-Nya, “Mengapa Dia makan bersama para pemungut pajak dan orang-orang berdosa?”"
MRK 2:17,"Ketika Yesus mendengarnya, Dia berkata kepada mereka, “Mereka yang sehat tidak memerlukan dokter, melainkan mereka yang sakit. Aku datang bukan untuk memanggil orang benar, melainkan orang berdosa.”"
MRK 2:18,"Murid-murid Yohanes dan orang-orang Farisi sedang berpuasa. Orang-orang datang dan bertanya kepada-Nya, “Mengapa murid-murid Yohanes dan murid-murid orang Farisi berpuasa, tetapi murid-murid-Mu tidak berpuasa?”"
MRK 2:19,"Yesus menjawab mereka, “Dapatkah para pengiring pengantin berpuasa sementara pengantin laki-laki ada bersama mereka? Selama pengantin laki-laki itu ada bersama dengan mereka, mereka tidak dapat berpuasa."
MRK 2:20,"Namun, saatnya akan tiba ketika pengantin laki-laki akan diambil dari mereka, maka pada hari itu mereka akan berpuasa."
MRK 2:21,"Tidak ada orang yang menambal baju tua dengan kain yang masih baru. Jika seperti itu, tambalan kain baru akan merobek baju tua itu dan membuat sobekannya makin parah."
MRK 2:22,"Tidak ada orang yang menuangkan anggur baru ke dalam kantong kulit tua. Jika seperti itu, anggur akan merobek kantong kulit itu sehingga baik anggur maupun kantongnya akan rusak. Sebaiknya, anggur baru disimpan dalam kantong kulit baru.”"
MRK 2:23,"Pada suatu Sabat, Yesus melewati ladang gandum. Dan, dalam perjalanan, murid-murid-Nya mulai memetik bulir-bulir gandum."
MRK 2:24,"Lalu, orang-orang Farisi berkata kepada-Nya, “Lihat, mengapa mereka melakukan pelanggaran terhadap hukum hari Sabat?”"
MRK 2:25,"Lalu, Dia berkata kepada mereka, “Belum pernahkah kamu membaca apa yang dilakukan Daud ketika dia dan orang-orang yang bersamanya sedang membutuhkan dan merasa lapar?"
MRK 2:26,"Bagaimana dia masuk ke Rumah Allah pada masa Abyatar menjadi Imam Besar, makan roti persembahan yang hanya boleh dimakan oleh para imam, dan dia juga memberikan sebagian kepada orang-orang yang bersamanya?”"
MRK 2:27,"Kemudian, Yesus berkata kepada orang-orang Farisi itu, “Hari Sabat dibuat untuk manusia, bukan manusia untuk hari Sabat."
MRK 2:28,"Jadi, Anak Manusia adalah Tuhan juga atas hari Sabat.”"
MRK 3:1,"Yesus masuk lagi ke sinagoge, dan di sana ada seorang laki-laki dengan tangan yang lumpuh sebelah."
MRK 3:2,Mereka mengamati Yesus untuk melihat apakah Dia akan menyembuhkan orang itu pada hari Sabat supaya mereka dapat menyalahkan Dia.
MRK 3:3,"Lalu, Yesus berkata kepada laki-laki yang tangannya lumpuh sebelah itu, “Berdirilah di tengah.”"
MRK 3:4,"Kemudian, Yesus berkata kepada mereka, “Apakah melanggar hukum jika berbuat baik atau berbuat jahat pada hari Sabat? Menyelamatkan nyawa atau membunuh?” Namun, mereka diam."
MRK 3:5,"Yesus melihat ke sekeliling dengan marah, Dia sedih karena kekerasan hati mereka. Lalu, kata-Nya kepada laki-laki itu, “Ulurkan tanganmu.” Laki-laki itu mengulurkan tangannya, dan tangannya disembuhkan."
MRK 3:6,"Orang-orang Farisi segera keluar, dan bersekongkol dengan orang-orang Herodian untuk melawan-Nya dan bagaimana dapat membunuh-Nya."
MRK 3:7,"Yesus menyingkir dengan murid-murid-Nya ke danau, tetapi sejumlah besar orang mengikuti-Nya dari wilayah Galilea, Yudea,"
MRK 3:8,"Yerusalem, Idumea, daerah seberang Sungai Yordan, serta sekitar Tirus dan Sidon. Ketika banyak orang mendengar apa yang Yesus sedang lakukan, mereka datang kepada-Nya."
MRK 3:9,"Karena orang banyak itu, Yesus berkata kepada murid-murid-Nya untuk menyiapkan perahu bagi-Nya supaya mereka tidak menghimpit Dia."
MRK 3:10,"Karena Yesus telah menyembuhkan banyak orang, maka semua orang yang sakit saling mendorong ke dekat-Nya supaya dapat menyentuh-Nya."
MRK 3:11,"Juga, ketika roh-roh najis melihat Yesus, mereka sujud di hadapan-Nya dan berteriak, “Engkau adalah Anak Allah!”"
MRK 3:12,"Namun, Yesus melarang dengan keras kepada mereka supaya tidak membuat-Nya dikenal."
MRK 3:13,"Lalu, Yesus naik ke atas gunung dan memanggil orang-orang yang Dia kehendaki, dan mereka datang kepada-Nya."
MRK 3:14,"Dia menunjuk dua belas orang, supaya mereka dapat bersama-Nya dan Dia dapat mengutus mereka untuk memberitakan Firman,"
MRK 3:15,serta mendapat kuasa untuk mengusir setan.
MRK 3:16,"Yesus menunjuk dua belas orang, yaitu: Simon (yang dipanggil-Nya Petrus),"
MRK 3:17,"Yakobus, anak Zebedeus, dan Yohanes, saudara Yakobus (yang dipanggil-Nya Boanerges, artinya “Anak-anak Guruh”),"
MRK 3:18,"Andreas, Filipus, Bartolomeus, Matius, Tomas, Yakobus, anak Alfeus, Tadeus, Simon orang Zelot,"
MRK 3:19,"dan Yudas Iskariot, yang mengkhianati Dia. Lalu, mereka masuk ke dalam rumah."
MRK 3:20,"Kemudian, orang banyak itu kembali berkumpul di sana sehingga mereka bahkan tidak sempat untuk makan roti."
MRK 3:21,"Ketika keluarga-Nya mendengar hal ini, mereka datang untuk mengambil Yesus sebab orang-orang berkata, “Dia sudah tidak waras.”"
MRK 3:22,"Dan, ahli-ahli Taurat yang turun dari Yerusalem mengatakan, “Dia kerasukan Beelzebul! Dan, dengan kuasa penghulu setan, Dia mengusir setan.”"
MRK 3:23,"Karena itu, Yesus memanggil mereka datang kepada-Nya, dan berkata dalam perumpamaan, “Bagaimana bisa setan mengusir setan?"
MRK 3:24,"Jika sebuah kerajaan terpecah-pecah melawan dirinya sendiri, kerajaan itu tidak dapat bertahan."
