verse,text
GEN 24:65,"Dia bertanya kepada hamba itu, “Siapakah laki-laki yang sedang berjalan di ladang untuk menemui kita?” Hamba itu menjawab, “Dialah tuanku.” Lalu, Ribka mengambil cadarnya dan menutupi dirinya."
GEN 24:66,"Kemudian, hamba itu menceritakan kepada Ishak tentang segala sesuatu yang telah dilakukannya."
GEN 24:67,"Ishak membawa perempuan itu ke dalam tenda Sara, ibunya, dan mengambil Ribka sehingga Ribka menjadi istrinya, dan dia mencintai Ribka. Karena itu, Ishak terhibur setelah kematian ibunya."
GEN 25:1,"Kemudian, Abraham mengambil seorang istri lagi, bernama Ketura."
GEN 25:2,"Ketura melahirkan Zimran, Yoksan, Medan, Midian, Isybak, dan Suah bagi Abraham."
GEN 25:3,"Bagi Yoksan, lahirlah Syeba dan Dedan. Keturunan Dedan adalah orang Asyur, orang Letush, dan orang Leum."
GEN 25:4,"Keturunan Midian adalah Efa, Efer, Henokh, Abida, dan Eldaa. Mereka semua adalah keturunan Ketura."
GEN 25:5,Abraham memberikan segala sesuatu yang dimilikinya kepada Ishak.
GEN 25:6,"Akan tetapi, kepada anak-anak dari para gundiknya, Abraham memberikan banyak hadiah kepada mereka. Selagi Abraham masih hidup, dia menyuruh mereka pergi dari Ishak, anaknya, ke sebelah timur, ke tanah timur."
GEN 25:7,"Inilah seluruh tahun kehidupan Abraham yang telah dijalaninya, yaitu 175 tahun."
GEN 25:8,"Abraham mengembuskan napas terakhirnya dan mati pada usia yang sangat tua, genap tahun-tahunnya, dan dia dikumpulkan bersama nenek moyangnya."
GEN 25:9,"Lalu, anak-anaknya, Ishak dan Ismael, menguburkan dia di Gua Makhpela yang terdapat di ladang Efron, anak Zohar, orang Het, berseberangan dengan Mamre."
GEN 25:10,"Di ladang yang dibelinya dari orang-orang Het inilah Abraham dikuburkan bersama dengan istrinya, Sara."
GEN 25:11,"Setelah kematian Abraham, Allah memberkati Ishak, anaknya. Kemudian, Ishak menetap di Sumur Lahai-Roi."
GEN 25:12,"Inilah keturunan dari Ismael, anak Abraham, yang dilahirkan bagi Abraham dari Hagar, wanita Mesir, hamba Sara itu."
GEN 25:13,"Inilah nama anak-anak laki-laki Ismael sesuai nama-nama mereka: Nebayot, anak sulung Ismael, lalu Kedar, Adbeel, Mibsam,"
GEN 25:14,"Misyma, Duma, Masa,"
GEN 25:15,"Hadad, Tema, Yetur, Nafish, dan Kedma."
GEN 25:16,"Itulah keturunan Ismael dan itulah nama-nama mereka sesuai kampung dan pemukiman mereka, masing-masing dua belas pemimpin menurut suku-suku mereka."
GEN 25:17,"Inilah tahun-tahun dari kehidupan Ismael, yaitu 137 tahun. Kemudian, dia mengembuskan napasnya yang terakhir dan mati, lalu dikumpulkan bersama nenek moyangnya."
GEN 25:18,"Keturunannya berdiam mulai dari Hawila sampai ke Syur, yang letaknya di sebelah timur Mesir ke arah Asyur. Di sana, mereka hidup berseberangan dengan saudara-saudaranya."
GEN 25:19,"Inilah keturunan Ishak, anak Abraham; Abraham adalah ayah Ishak,"
GEN 25:20,"Ishak berumur 40 tahun ketika dia mengambil Ribka; anak perempuan Betuel, orang Aram dari Padan-Aram, dan adik perempuan Laban, orang Aram itu menjadi istrinya."
GEN 25:21,"Ishak berdoa kepada TUHAN bagi istrinya karena istrinya itu mandul, dan TUHAN mendengar doa Ishak sehingga Ribka mengandung."
GEN 25:22,"Akan tetapi, anak-anak itu saling bergulat dalam rahim Ribka sehingga dia berkata, “Mengapa hal ini terjadi kepadaku?” Lalu, dia pergi untuk mencari TUHAN."
GEN 25:23,"TUHAN berkata kepadanya, “Dua bangsa ada dalam rahimmu. Dua orang yang berasal darimu itu akan dipisahkan. Yang satu akan lebih kuat daripada yang lain, dan yang lebih tua akan melayani yang lebih muda.”"
GEN 25:24,"Ketika tiba waktunya untuk melahirkan, ternyata memang ada anak kembar dalam rahimnya."
GEN 25:25,"Yang pertama lahir, warnanya merah, seluruh tubuhnya seperti jubah berbulu, dan mereka menamainya Esau."
GEN 25:26,"Setelah itu, lahirlah saudaranya dengan tangannya yang sedang memegang tumit Esau. Jadi, dia dinamai Yakub. Ishak berumur 60 tahun ketika Ribka melahirkan mereka."
GEN 25:27,"Ketika kedua anak itu tumbuh besar, Esau menjadi pemburu yang terampil, orang yang senang tinggal di padang. Akan tetapi, Yakub adalah orang yang tenang, yang suka tinggal di tenda."
GEN 25:28,"Ishak menyayangi Esau karena dia suka makan hasil buruan Esau. Namun, Ribka menyayangi Yakub."
GEN 25:29,"Pada suatu hari, ketika Yakub sedang memasak suatu rebusan, datanglah Esau dari padang dan dia kelelahan."
GEN 25:30,"Lalu, Esau berkata kepada Yakub, “Aku mohon kepadamu, biarkanlah aku makan sedikit dari yang merah-merah itu sebab aku sangat lelah.” Oleh sebab itu, orang menamakannya Edom."
GEN 25:31,"Akan tetapi, Yakub berkata, “Jual dahulu hak kesulunganmu kepadaku.”"
GEN 25:32,"Kata Esau, “Sebentar lagi aku mati. Apakah gunanya hak kesulungan itu bagiku?”"
GEN 25:33,"Namun, Yakub berkata, “Bersumpahlah dahulu kepadaku!” Jadi, Esau bersumpah kepadanya dan menjual hak kesulungannya kepada Yakub."
GEN 25:34,"Kemudian, Yakub memberikan roti dan rebusan kacang merah itu kepada Esau. Esau memakannya dan minum, lalu pergi. Demikianlah Esau meremehkan hak kesulungannya."
GEN 26:1,"Kelaparan pun terjadi di negeri itu, selain kelaparan yang terjadi pada zaman Abraham. Karena itu, Ishak pergi ke Gerar, kepada Abimelekh, raja orang Filistin."
GEN 26:2,"TUHAN menampakkan diri kepada Ishak dan berkata, “Jangan pergi ke Mesir. Tinggallah di tanah yang akan Kukatakan kepadamu."
GEN 26:3,"Tinggallah untuk sementara di negeri ini dan Aku akan menyertaimu dan akan memberkatimu. Karena kepadamu dan kepada keturunanmulah, Aku akan memberikan seluruh negeri ini. Aku akan meneguhkan sumpah yang telah Kuikrarkan kepada Abraham, ayahmu."
GEN 26:4,"Aku akan melipatgandakan keturunanmu sebanyak bintang di langit, dan akan memberikan seluruh negeri ini kepada keturunanmu. Melalui keturunanmu, seluruh bangsa di bumi akan diberkati,"
GEN 26:5,"sebab Abraham menaati suara-Ku, dan memelihara kewajibannya terhadap-Ku, perintah-perintah-Ku, ketetapan-ketetapan-Ku, dan hukum-hukum-Ku.”"
GEN 26:6,"Jadi, Ishak menetap di Gerar."
GEN 26:7,"Ketika orang-orang di tempat itu bertanya kepada Ishak tentang istrinya, dia berkata, “Dia adalah adikku.” Dia takut untuk berkata, “Dia adalah istriku,” karena pikirnya, “orang-orang di tempat ini akan membunuhku karena Ribka sebab dia cantik.”"
GEN 26:8,"Ketika dia telah beberapa lama berada di sana, Abimelekh, raja orang Filistin, memandang dari jendela dan memperhatikan, tampak Ishak sedang bercumbu dengan Ribka, istrinya."
GEN 26:9,"Lalu, Abimelekh memanggil Ishak dan berkata, “Lihatlah, ternyata dia adalah istrimu! Lalu, mengapa kamu mengatakan bahwa dia adalah adikmu?” Kata Ishak kepadanya, “Karena aku pikir, jangan-jangan aku akan mati karena dia.”"
GEN 26:10,"Abimelekh berkata, “Apa yang telah kaulakukan terhadap kami? Mudah sekali bagi salah seorang rakyatku ini berbaring dengan istrimu sehingga kamu mendatangkan sebuah kesalahan atas kami.”"
GEN 26:11,"Lalu, Abimelekh memperingatkan semua orang, katanya, “Siapa pun yang menyentuh laki-laki ini atau istrinya, orang itu pasti dihukum mati!”"
GEN 26:12,Ishak menabur di tanah itu dan dia memanen seratus kali lipat pada tahun yang sama sebab TUHAN memberkatinya.
GEN 26:13,"Orang itu pun menjadi kaya, dan terus bertambah kaya sehingga dia menjadi kaya raya."
GEN 26:14,"Dia memiliki kawanan domba, dan ternak, dan banyak hamba sehingga orang-orang Filistin iri terhadapnya."
GEN 26:15,"Karena itu, semua sumur yang digali oleh hamba-hamba ayahnya, ketika ayahnya, Abraham, masih hidup, ditutup dan ditimbun dengan tanah oleh orang-orang Filistin."
GEN 26:16,"Kemudian, Abimelekh berkata kepada Ishak, “Pergilah dari kami sebab kamu menjadi lebih kuat daripada kami.”"
GEN 26:17,"Lalu, Ishak pergi dari sana. Dia mendirikan tenda di Lembah Gerar dan tinggal di sana."
GEN 26:18,"Kemudian, Ishak kembali menggali sumur-sumur yang digali pada zaman Abraham, ayahnya, yang telah ditutup oleh orang Filistin setelah kematian Abraham. Ishak memberikan nama yang sama kepada sumur-sumur itu, sebagaimana Abraham menamakannya dahulu."
GEN 26:19,"Akan tetapi, ketika hamba-hamba Ishak menggali sumur di lembah itu dan menemukan mata air yang alirannya berlimpah-limpah,"
GEN 26:20,"para penggembala Gerar bertengkar dengan hamba-hamba Ishak dan berkata, “Air itu adalah milik kami!” Jadi, Ishak menamakan sumur itu Esek sebab di sana orang-orang bertengkar dengannya."
GEN 26:21,"Kemudian, mereka menggali sumur yang lain, tetapi orang-orang itu juga mempertengkarkannya sehingga Ishak menamakan sumur itu Sitna."
GEN 26:22,"Ishak pindah dari sana dan menggali sumur yang lain. Di sana tidak ada pertengkaran lagi sehingga Ishak menamakan tempat itu Rehobot. Dia berkata, “Sekarang, TUHAN telah memberikan keleluasaan kepada kita sehingga kita dapat beranak cucu di tanah ini.”"
GEN 26:23,"Dari situ, Ishak pergi ke Bersyeba."
GEN 26:24,"Pada malam itu, TUHAN menampakkan diri kepadanya dan berfirman, “Akulah Allah Abraham, ayahmu. Jangan takut sebab Aku menyertaimu. Aku akan memberkatimu dan melipatgandakan keturunanmu karena Abraham, hamba-Ku.”"
GEN 26:25,"Lalu, Ishak membangun mazbah di sana dan memanggil nama TUHAN. Di sana, dia mendirikan tendanya dan hamba-hambanya juga menggali sumur di situ."
GEN 26:26,"Setelah itu, datanglah Abimelekh dari Gerar kepada Ishak bersama dengan Ahuzat, penasihatnya, dan Pikhol, panglima pasukannya."
GEN 26:27,"Ishak berkata kepada mereka, “Mengapa engkau datang menemuiku padahal sebelumnya engkau membenciku dan menyuruhku pergi darimu.”"
GEN 26:28,"Mereka menjawab, “Sekarang kami melihat dengan jelas bahwa TUHAN menyertaimu. Jadi, kami mengatakan bahwa sebaiknya ada sumpah di antara kita, antara pihakmu dan kami. Biarlah kami membuat suatu perjanjian denganmu;"
GEN 26:29,"bahwa kami tidak akan menyakitimu seperti dahulu, kami tidak menyentuhmu, dan tidak melakukan apa pun kepadamu, kecuali kebaikan. Bahkan, ketika menyuruhmu pergi, kami menyuruhmu pergi dalam damai. Sekarang, kamulah yang diberkati TUHAN.”"
GEN 26:30,"Ishak mengadakan jamuan makan bagi mereka, lalu mereka makan dan minum."
GEN 26:31,"Mereka bangun pagi-pagi sekali dan saling bersumpah. Kemudian, Ishak melepas orang-orang itu dan mereka pergi darinya dalam damai."
GEN 26:32,"Pada hari itu, hamba-hamba Ishak datang dan memberi tahu tentang sumur yang telah mereka gali. Mereka berkata, “Kami menemukan air!”"
GEN 26:33,"sehingga Ishak menamakan sumur itu Syeba. Karena itulah, kota itu masih disebut Bersyeba sampai hari ini."
GEN 26:34,"Ketika Esau berumur 40 tahun, dia menikah dengan Yudit anak Beeri, orang Het, dan Basmat anak Elon, orang Het,"
GEN 26:35,yang mendukakan hati Ishak dan Ribka.
GEN 27:1,"Ketika Ishak sudah tua dan matanya menjadi rabun sehingga dia tidak dapat melihat dengan jelas, dia memanggil Esau, anak sulungnya, dan berkata, “Anakku!” Esau menjawab, “Ya, Ayah.”"
GEN 27:2,"Ishak berkata, “Lihatlah, sekarang aku sudah tua, aku tidak mengetahui hari kematianku."
GEN 27:3,"Jadi, ambillah senjatamu, tabung panahmu, dan busurmu, lalu pergilah ke padang untuk memburu makanan bagiku."
GEN 27:4,"Lalu, olahlah makanan lezat bagiku, seperti yang aku suka, dan bawalah kemari untuk kumakan supaya aku dapat memberkatimu sebelum aku mati.”"
GEN 27:5,"Pada saat Ishak berbicara kepada Esau, anaknya, Ribka mendengar hal ini. Karena itu, ketika Esau pergi ke padang hendak memburu tangkapan untuk dibawa pulang,"
GEN 27:6,"Ribka berkata kepada Yakub, anaknya, “Aku mendengar ayahmu berbicara kepada kakakmu, Esau, katanya,"
GEN 27:7,‘Bawalah kepadaku hasil buruan dan olahlah makanan yang lezat untukku supaya aku dapat memakannya dan memberkatimu di hadapan Allah sebelum aku mati.’
GEN 27:8,"Karena itu, Anakku, dengarlah perkataanku sesuai perintahku kepadamu."
GEN 27:9,Pergilah kepada kawanan kambing kita dan dari itu ambillah dua ekor kambing jantan muda pilihan dan aku akan mengolahnya menjadi makanan lezat bagi ayahmu seperti yang dia sukai.
GEN 27:10,"Lalu, kamu harus membawanya kepada ayahmu supaya dimakannya sehingga dia dapat memberkatimu sebelum kematiannya.”"
GEN 27:11,"Namun, Yakub berkata kepada Ribka, ibunya, “Lihatlah, Esau, kakakku, adalah orang yang berbulu, sedangkan aku adalah orang berkulit licin."
GEN 27:12,"Mungkin ayahku akan merabaku dan aku akan dianggapnya sebagai penipu sehingga aku malah akan mendatangkan kutuk atas diriku, bukannya berkat.”"
GEN 27:13,"Namun, ibunya berkata kepadanya, “Kutukmu itu adalah tanggunganku, Anakku. Dengarkan saja suaraku. Pergilah dan bawa kambing-kambing itu kepadaku.”"
GEN 27:14,"Lalu, dia pergi untuk mengambil dan membawanya kepada ibunya. Lalu, ibunya mengolah makanan lezat sesuai dengan kesukaan ayahnya."
GEN 27:15,"Kemudian, Ribka mengambil pakaian terbaik milik Esau, anak sulungnya, yang disimpannya di rumah dan mengenakannya pada anak bungsunya, Yakub."
GEN 27:16,Dia juga menaruh kulit kambing muda pada tangan dan bagian leher Yakub yang tidak berbulu.
GEN 27:17,"Dia juga memberikan makanan lezat dan roti yang dibuatnya kepada Yakub, anaknya."
GEN 27:18,"Kemudian, Yakub pergi kepada ayahnya dan berkata, “Ayahku!” Ayahnya menjawab, “Ya, Nak. Siapakah kamu, Anakku?”"
GEN 27:19,"Yakub berkata kepada ayahnya, “Aku Esau, anak sulungmu. Aku telah melaksanakan apa yang Ayah katakan kepadaku. Sekarang, duduklah dan makanlah hasil buruanku ini supaya engkau dapat memberkatiku.”"
GEN 27:20,"Ishak berkata kepada anaknya, “Bagaimana kamu bisa mendapatkannya secepat itu, Anakku?” Yakub menjawab, “Karena TUHAN, Allahmu, yang membuatku berhasil.”"
GEN 27:21,"Kemudian, Ishak berkata kepada Yakub, “Mendekatlah supaya aku dapat merabamu, Anakku, supaya aku tahu apakah kamu benar-benar anakku, Esau, atau bukan.”"
GEN 27:22,"Lalu, Yakub mendekat kepada Ishak, ayahnya, dan Ishak merabanya, lalu berkata, “Suaranya suara Yakub, tetapi tangannya adalah tangan Esau.”"
GEN 27:23,"Ishak tidak mengenali Yakub karena tangan Yakub berbulu seperti tangan Esau. Jadi, Ishak memberkati Yakub."
GEN 27:24,"Namun, sekali lagi Ishak bertanya, “Apakah kamu benar-benar anakku, Esau?” Yakub menjawab, “Ya, akulah dia.”"
GEN 27:25,"Kemudian, Ishak berkata, “Bawalah kepadaku, aku akan memakan hasil buruan anakku supaya aku dapat memberkatimu.” Yakub membawa makanan itu kepada ayahnya dan Ishak pun memakannya. Yakub juga membawakan anggur untuk ayahnya, dan Ishak pun meminumnya."
GEN 27:26,"Kemudian, Ishak, ayahnya, berkata kepadanya, “Kemarilah dan ciumlah aku, Anakku.”"
GEN 27:27,"Yakub pun mendekat kepada ayahnya dan menciumnya. Ketika Ishak mencium bau pakaiannya, dia memberkatinya dan berkata, “Bau anakku ini seperti bau padang yang diberkati TUHAN."
GEN 27:28,"Kiranya Allah memberikan kepadamu embun dari langit, tanah yang gemuk, gandum, dan anggur baru yang berlimpah-limpah."
GEN 27:29,"Kiranya bangsa-bangsa melayanimu dan suku-suku bangsa sujud kepadamu. Jadilah tuan atas saudara-saudaramu, dan kiranya anak-anak ibumu berlutut kepadamu. Terkutuklah orang yang mengutukmu, dan diberkatilah orang yang memberkatimu.”"
GEN 27:30,"Ishak baru saja selesai memberkati Yakub dan Yakub juga baru saja meninggalkan ayahnya, ketika Esau pulang dari pemburuannya."
GEN 27:31,"Kemudian, Esau juga mengolah makanan lezat dan dibawanya itu kepada ayahnya. Dia berkata kepada ayahnya, “Ayahku, bangun dan makanlah hasil buruan anakmu ini supaya engkau memberkati aku.”"
GEN 27:32,"Namun, Ishak, ayahnya, bertanya kepadanya, “Siapa kamu?” Esau menjawab, “Aku anakmu, anak sulungmu, Esau.”"
GEN 27:33,"Tubuh Ishak menjadi sangat gemetar dan berkata, “Siapa dia yang telah memburu hasil buruan dan membawanya kepadaku? Sebelum kamu datang, aku telah memakan semuanya itu dan memberkatinya; dan dialah yang tetap akan diberkati.”"
GEN 27:34,"Ketika Esau mendengar perkataan ayahnya itu, Dia menjerit dengan suara yang sangat nyaring dan penuh kepahitan. Lalu, dia berkata kepada ayahnya, “Berkatilah juga aku, Ayahku!”"
GEN 27:35,"Kata Ishak kepadanya, “Saudaramu telah datang kemari dengan tipu daya dan merampas berkatmu.”"
GEN 27:36,"Esau berkata, “Memang tepat namanya Yakub, bukan? Sebab, sudah dua kali dia memperdaya aku. Dia telah merampas hak kesulunganku, lalu sekarang, lihatlah, dia merampas berkatku.” Dia pun bertanya lagi, “Apakah engkau tidak menyimpan berkat lain untukku?”"
GEN 27:37,"Ishak menjawab Esau, “Aku telah menjadikannya tuan atasmu dan semua saudaranya kuberikan kepadanya untuk menjadi hambanya. Aku pun telah memberkatinya dengan banyak gandum dan anggur. Karena itu, apa lagi yang dapat kulakukan untukmu, Anakku?”"
GEN 27:38,"Esau berkata kepada ayahnya, “Apakah engkau hanya memiliki satu berkat itu, Ayahku? Berkatilah juga aku, Ayahku!” Kemudian, Esau mulai menangis dengan suara keras."
GEN 27:39,"Lalu Ishak, ayahnya, berkata kepadanya, “Dengarlah, tempat tinggalmu akan jauh dari tanah yang subur di bumi, dan jauh pula dari embun langit di atas."
GEN 27:40,"Kamu akan hidup oleh pedang, dan kamu akan melayani saudaramu. Akan tetapi, jika kamu berusaha sungguh-sungguh, kamu akan dapat melemparkan kuknya dari lehermu.”"
GEN 27:41,"Karena itu, Esau membenci Yakub karena berkat yang telah diberikan ayah mereka kepada adiknya. Kata Esau kepada dirinya sendiri, “Masa berkabung karena kematian ayah sudah dekat; setelah itulah aku akan membunuh saudaraku, Yakub.”"
GEN 27:42,"Ketika Ribka diberitahu tentang apa yang dikatakan Esau, dia pun segera mengutus orang untuk memanggil Yakub, anak bungsunya, dan berkata kepadanya, “Dengarlah, Esau, saudaramu, hendak menghibur dirinya dengan membunuhmu."
GEN 27:43,"Karena itu, Anakku, lakukan apa yang kukatakan kepadamu: Cepat lari kepada Laban, saudara laki-lakiku, di Haran."
GEN 27:44,Tinggallah dengannya selama beberapa waktu sampai kemarahan saudaramu reda.
GEN 27:45,"Ketika kemarahan saudaramu telah reda dan dia melupakan apa yang kaulakukan kepadanya, aku akan mengutus seseorang untuk membawamu kembali. Lagi pula, mengapa aku harus kehilangan kamu berdua dalam sehari?”"
GEN 27:46,"Kemudian, Ribka berkata kepada Ishak, “Aku lelah dengan hidupku karena perempuan-perempuan Het ini. Jika Yakub mengambil istri dari antara perempuan di negeri ini, dari perempuan-perempuan Het seperti ini, tidak ada gunanya lagi aku hidup.”"
GEN 28:1,"Kemudian, Ishak memanggil Yakub, memberkatinya, dan memerintahkannya, “Kamu tidak boleh mengambil istri dari antara anak perempuan Kanaan."
