source_word,target_word,confidence_score
910,canguru,0.8212366212757743
El-Paran,sebhe,0.8219218183053636
dipandang,Hemor,0.8221174589784369
diperoleh,rae-rae,0.8235516592518771
kepalamu,dhèu,0.8239462349900037
untanya,onta,0.824227248566227
rusuk,rui,0.8242338424105908
busurmu,kataki,0.8242964865630618
air-mata,katange,0.8244316822726032
Resen,Resen,0.8244654846645207
senjatamu,rèka,0.8244654846645207
padamu,toꞌo,0.8251451241969167
Lus,Lus,0.8273239033471731
kengerian,Sikem,0.8276706246957256
terpetik,tutu,0.8277476016431948
Sukot,Sukot,0.8294653022029044
sebongkah,cue,0.8298768190405361
bintang-bintang,hua-hètu,0.8298793086747277
pesan,lii,0.8299440417853627
membuatmu,èu,0.8301324604675594
jadi,ka,0.8319391315765425
Yahzeel,Yasel,0.8319640901248662
sumpah,èu,0.8324426070371161
kotanya,ètu,0.8324609209759235
Beria,Beria,0.833222971303474
marah,nasa,0.8345388350956721
keselamatan,keꞌa,0.8356770870704108
Gihon,Gihon,0.835845075047138
Heman,Heman,0.835845075047138
Yeush,Yeus,0.8365449702402303
panglima,dènge,0.8366888683499943
jerih,pakarejꞌe,0.8383982942059726
suaranya,tangi,0.839218648825727
Kalah,Kala,0.8403481573325927
mengutukmu,cee,0.8404977526181834
Beranakcuculah,Miu,0.8423210861164381
33,tèlu,0.8426572392878966
berdua,ka,0.8429555927560527
800,800,0.8431182988860911
Kesed,abhu,0.8437095320166115
situlah,soo-subha,0.8444160125157534
kalian.,miu,0.8449253489207933
sapi-sapi,sapi,0.8452380291421677
bersusah,susa,0.8469742383193614
50,dua,0.8471766893542547
Lud,Lud,0.8475283406429321
sadar,maseꞌa,0.8475291881716966
Hazo,Kesed,0.8475291881716966
Alwan,Alwan,0.8475291881716966
Onam,Onam,0.8475291881716966
melewati,kako,0.8480904382475444
memberkatiku,jaꞌa,0.8516156235652454
dituju,Rae,0.8519324835095073
Baal-Hanan,Baal-Hanan,0.8522136676218923
Hezron,Hesron,0.8522136676218923
memperoleh,aꞌa,0.8541555149133583
Giginya,hua,0.8548733069763458
lemak-lemaknya,Lamatua,0.8553829633298105
belakangnya,èmu,0.857863742826505
takkan,paredha,0.8588912205494038
Pua,Tola,0.8592271126792708
Ofir,Ofir,0.8595287543308342
Palu,Palu,0.8595287543308342
Karmi,Karmi,0.8595287543308342
Simron,Simron,0.8595287543308342
Syilem,Silem,0.8595287543308342
mengenakannya,papake,0.8611039931710818
kandungnya,èna,0.8611849407509166
Baiklah,Oo,0.8616449363171629
Mehetabeel,Mehetabel,0.8616630310508195
Saul,Saul,0.8620413841638828
berbentuk,mèka,0.864615828159725
beristirahat,Na,0.8664169671332322
memasak,lèpa,0.8687021176466981
memerah,èu,0.8693573660410051
Zuzim,rai,0.8694156149358461
Sered,Seret,0.8696156035250874
memutih,aa,0.8698565204127123
memberiku,jaꞌa,0.8702584869722685
Syeba,Syeba,0.8704891360309667
gerombolan,age,0.8712067146808584
Niniwe,Niniwe,0.8713217215574831
Bilhan,Bilhan,0.8718560055140999
Zaawan,Saawan,0.8718560055140999
Merari,Merari,0.8718560055140999
Yahleel,Jahleel,0.8718560055140999
Matanya,Ngangaꞌa-nginu,0.8718560055140999
ke-27,dua,0.8741520047241303
Ketura,Ketura,0.87585125735757
Mahalat,Mahalat,0.8762314593011171
Yobab,Yobab,0.8763795549314674
mendekatlah,lasi,0.8768529276902722
perintahkan,paredha,0.8768625731255266
Ayahmu,mu,0.879549882085092
Husyam,Husam,0.8819508060362141
Perkataan,Hèia,0.8825622097717228
Asnat,Asnat,0.8839268222775338
Yebus,Yebus,0.8845254433465838
Aran,Aran,0.8845254433465838
pembebasan,miu,0.8857159304910212
membenciku,miu,0.8876417962251155
berdahan,Ajꞌu,0.8912698815615496
Tebah,Reuma,0.8912948374676144
Keni,Keni,0.892664025626196
mulutmulah,jaꞌa,0.8998618746923508
969,ceo,0.9019032737320085
dibuat-Nya,Na,0.9032390788290748
Bilha,Bilha,0.9033745748528469
perintah-perintah-Ku,Jaꞌa,0.9042395181303262
merasa,ra,0.9056225239405841
ketetapan-ketetapan-Ku,Jaꞌa,0.9068768639417196
Sini,Sini,0.9072230849127549
kemarau,hèru,0.907235151060024
perjamuan,rae,0.9079541475035827
Kadmon,Kadmon,0.9103147137264669
pekerjaan-Nya,Na,0.9146092080179854
Yubal,Yubal,0.9175712916511163
menyuruhmu,miu,0.924470350054725
kesepuluh,ka,0.9296837541181906
Metusael,Metusael,0.9330346878445728
777,pidhu,0.9365690760696651
Hadoram,Hadoram,0.9535050096465362
Obal,Obal,0.9535050096465362
