english_version,mismatch_type,verse_reference,description
engWycliffe,dhao_has_content_eng_missing,ROM 1:18,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:19,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:2,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:21,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:22,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:23,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:24,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:25,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:26,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:27,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:28,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:29,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:30,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:31,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:32,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:4,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:5,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:6,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:7,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:8,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 1:9,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:1,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:10,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:11,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:12,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:13,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:14,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:15,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:16,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:17,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:18,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:19,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:2,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:20,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:21,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:22,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:23,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:24,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:25,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:26,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:27,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:28,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:29,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:3,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:4,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:5,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:6,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:7,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:8,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 2:9,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:1,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:10,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:11,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:12,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:13,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:14,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:15,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:16,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:17,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:18,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:19,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:2,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:20,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:21,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:22,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:23,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:24,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:25,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:27,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:28,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:29,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:3,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:30,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:31,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:4,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:5,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:6,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:7,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:8,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 3:9,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:1,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:10,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:11,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:12,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:13,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:14,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:15,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:16,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:17,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:18,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:19,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:2,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:20,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:21,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:22,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:23,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:24,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:25,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:3,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:4,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:5,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:6,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:7,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:8,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 4:9,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:1,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:10,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:11,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:12,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:13,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:14,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:15,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:16,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:17,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:18,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:19,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:2,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:20,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:21,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:3,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:4,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:5,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:6,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:7,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:8,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 5:9,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:1,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:10,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:11,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:12,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:13,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:14,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:15,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:16,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:17,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:18,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:19,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:2,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:20,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:21,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:22,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:23,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:3,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:4,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:5,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:6,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:7,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:8,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 6:9,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:1,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:10,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:11,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:12,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:13,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:14,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:15,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:16,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:17,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:18,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:19,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:2,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:20,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:21,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:22,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:23,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:24,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:25,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:3,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:4,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:5,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:6,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:7,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:8,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 7:9,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 8:1,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 8:10,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 8:11,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 8:12,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 8:13,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 8:14,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 8:15,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 8:16,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 8:17,"Dhao has content, English is empty"
engWycliffe,dhao_has_content_eng_missing,ROM 8:18,"Dhao has content, English is empty"
