verse,source_text,target_text,pred_target_text
GEN 9:12-13,"Allah berfirman, “Inilah tanda perjanjian yang Kubuat antara Aku dan kamu, dan setiap makhluk hidup yang bersama-sama denganmu, untuk seluruh generasi selanjutnya: Aku akan menaruh busur-Ku di awan dan itu akan menjadi bukti perjanjian antara Aku dan bumi.","Jaꞌa pasa saroo ètu dedha-liru, sèna ka jꞌajꞌi tadha pasanèdꞌe lii pajaji Jaꞌa dhu maꞌète boe dènge miu, dènge aaꞌi-aaꞌi dhu mamuri, aa dènge rai-haha ne.","Ka Ama Lamatua peka hari, na, Èèna na Jaꞌa tao tadha hia miu dènge dhèu aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, sèna ka jꞌajꞌi mi tadha, na, lii pajaji dhu Jaꞌa paꞌèki dènge miu ne, bèli-camèdꞌa jꞌajꞌi mi tadha, peka na, Jaꞌa paꞌèki lii pajaji èci dènge miu. Bèli-camèdꞌa Jaꞌa tao dꞌara raꞌi-liru èèna, sèna ka jꞌajꞌi mi tadha, na, Jaꞌa paꞌèki le dènge dhèu aaꞌi-aaꞌi ètu rai-haha ne."
GEN 9:14-17,"Apabila Aku mendatangkan awan-awan ke atas bumi dan busur itu tampak di awan, Aku akan mengingat perjanjian antara Aku dan kamu dan setiap makhluk hidup sehingga air tidak akan lagi menjadi air bah yang membinasakan semua yang hidup. Kapan pun busur itu ada di awan, Aku akan melihatnya dan akan mengingat perjanjian kekal antara Allah dan setiap makhluk hidup yang ada di atas bumi.” Kemudian, Allah berfirman kepada Nuh, “Itulah tanda dari perjanjian yang telah Aku tetapkan antara Aku dengan segala makhluk hidup di bumi.”","Ladhe abhu raꞌi-liru, ho saroo cèu, èèna na pasanèdꞌe Jaꞌa nèti lii pajaji èèna. Na peka na, èi aae paꞌele iie heka aaꞌi-aaꞌi dhu mamuri. Dènge jꞌara neꞌe ne ka, lii pajaji Jaꞌa dhu maꞌète boe, paꞌèki tèke le dènge miu, aa dènge aaꞌi-aaꞌi dhu mamuri.”","Ladhe Jaꞌa tao dꞌara raꞌi-liru, ka raꞌi-liru puru mai asa rai-haha, hèia obꞌo aae cèu ètu dꞌara raꞌi-liru èèna, Jaꞌa sanèdꞌe lii pajaji dhu Jaꞌa paꞌèki dènge èu dènge badha aaꞌi-aaꞌi ra. Èi neꞌe ne, èi tao heka èi aae lala, ho palaho aaꞌi mèu-mèu. Ladhe Jaꞌa tao dꞌara raꞌi-liru èèna, Jaꞌa sanèdꞌe kahèi lii pajaji dhu Jaꞌa paꞌèki dènge Ama Lamatua, dènge badha aaꞌi-aaꞌi dhu mamuri ètu rai-haha ne, toke dꞌai mia-mia laꞌe. Èle èèna ka, Lamatua peka hari dènge Noh, aku Nèngu na, Èèna na, Jaꞌa paꞌèki lii pajaji èci dènge èu aaꞌi-aaꞌi dhu mamuri ètu rai-haha."
GEN 9:18,"Anak-anak Nuh yang keluar dari bahtera adalah Sem, Ham, dan Yafet. Ham adalah bapak orang Kanaan.","Ana-ana Noh dhu puru nèti dedha kapa, Sem, Yafet dènge Ham (Ham èèna, ama Kanaꞌan).","Ana-èpu Noh dhu kalua nèti dꞌara kapa ne, nuka: Sem, Ham, dènge Yafet. Hem ne, ama nèti dhèu Kanaꞌan."
GEN 9:19,"Mereka bertiga adalah anak Nuh. Dari mereka, lahir seluruh manusia yang tersebar di bumi.","Dhèu aaꞌi-aaꞌi ra ètu rai-haha ne, jꞌajꞌi nèti ana Noh dhèu tèlu sèra.","Aa tèlu ra, nuka ana-èpu Noh. Nèti rèngu seꞌe ka, dhèu aaꞌi-aaꞌi ètu rai-haha ne, nara iisi nèti dhèu aaꞌi-aaꞌi ètu rai-haha ne."
GEN 9:20,Nuh menjadi petani dan mulai menggarap kebun anggur.,"Noh èèna, dhèu sabꞌa oka-tedhe. Nèngu ka dhu uru jꞌara tao oka anggor.","Ka Noh pakako sasabꞌa na ètu dꞌara oka-tedhe, aa na sabꞌa ètu dꞌara oka anggor."
GEN 9:21,"Pada suatu hari, Nuh minum anggur dan mabuk, lalu dia telanjang di dalam tendanya.","Ca tèka, na ninu èi anggor, ka na mahu titu kèna. Hèia na puru eele mèdha-papake nèti ua na. Ka na jꞌunu lega-loli dènge boe mèdha-papake ètu dꞌara paleo na.","Ca lodꞌo, Noh dhu mahu dènge ninu èi anggor. Nèbhu-nèbhu ka, nèngu dènge boe mèdha-papake ètu dꞌara kama na."
GEN 9:22,"Ham, bapak orang Kanaan itu, melihat ketelanjangan ayahnya dan memberitahukannya kepada kedua saudaranya di luar.","Ropa Ham ladhe nèdhi era makae ama na, ka rai liꞌu laꞌe, lolo dènge aꞌa na, Sem dènge Yafet.","Lodꞌo èèna, ama na, Ham, dhèu Kanaan èèna. Lodꞌo na nèdhi ama na dènge boe mèdha-papake, ka laꞌe peka dènge ari na dhèu dua sèra ètu liꞌu, lula nèngu dhu dènge boe mèdha-papake."
GEN 9:23,"Akan tetapi, Sem dan Yafet mengambil sehelai kain dan meletakkannya di bahu mereka, lalu dengan berjalan mundur mereka menutupi ketelanjangan ayah mereka. Mereka memalingkan wajah mereka sehingga tidak melihat ketelanjangan ayahnya.","Hèia dua ra rare sigꞌi-kalolo ca bèla, ka ra bhoke mema ètu kabela-kao ra. Ka dua ra kako kabodho lasi asa dꞌara paleo ama ra, sèna ka ra pahutu mi ngiꞌu na. Dènge sèmi èèna, rèdhi boe era makae ama ra. Èle èèna ka, ra kalua sa liꞌu.","Te ngaa Sem dènge Yafet rèti bèla hiu cue, ka ra saguru rare. Hèia ra rai hari asa liꞌu, ho pahutu mèdha-papake ama ra. Rèngu pahutu boe rèhu ra, sèna ka rèdhi boe ama ra dhu dènge boe mèdha-papake."
GEN 9:24,"Ketika Nuh sadar dari mabuknya, dia mengetahui yang dilakukan anak bungsunya itu kepadanya.","Ropa Noh maseꞌa, na neꞌa tatao nèti ana limuri na, Ham.","Lodꞌo Noh mahu, ka na heka neꞌa kèna, ngaa dhu ana na adꞌu-ue."
GEN 9:25,"Karena itu, dia berkata, “Terkutuklah Kanaan! Kiranya dia menjadi hamba dari hamba saudara-saudaranya.”","Ka na peka, aku nèngu na, “He! Ama Kanaꞌan! Jaꞌa dhoo èu! Èu ne, èèna na jꞌajꞌi ènu nèti aꞌa mu si!","Nèti èèna ka, na pangee, aku nèngu na, Ladhe Lamatua huku dhèu Kanaan, nèngu hudꞌi jꞌajꞌi ku ènu nèti ènu aꞌari na."
GEN 9:26,"Nuh juga berkata, “Terpujilah TUHAN, Allah Sem! Biarlah Kanaan menjadi hambanya.","Koa-kio LAMATUA, lula Sem! Te ngaa Kanaꞌan jꞌajꞌi ènu Sem.","Hèia Noh padhai lii, peka na, Koa-kio kolongara Ama Lamatua! Lula Nèngu ne, Ama Lamatua Sem. Hudꞌi laa dhèu Kanaan jꞌajꞌi ènu na, sèna ka jꞌajꞌi mi ènu na."
GEN 9:27,"Biarlah Allah meluaskan Yafet, biarlah dia tinggal di tenda Sem, dan biarlah Kanaan menjadi hamba baginya.”","Hudꞌi laa, Ama Lamatua pataleo rai unu Yafet. Aa ana-èpu na mamuri mera-milu dènge ana-èpu Sem. Te ngaa hudꞌi Kanaꞌan jꞌajꞌi ènu Yafet.”","Hudꞌi laa Ama Lamatua bhoke jꞌara ae-ae hia Yafet, sèna ka na pea ètu dꞌara paleo Sem. Hudꞌi laa dhèu Kanaꞌan jꞌajꞌi mi ènu na."
GEN 9:28,"Setelah air bah, Nuh masih hidup 350 tahun lagi.","Nèti èle èi aae lala, Noh mamuri era dꞌai 350 (tèlu ngasu lèmi nguru) tèu.","Ropa èi aae lala ne èle, Noh mamuri toke dꞌai tèlu ngasu tèu."
GEN 9:29,"Jadi, seluruh masa hidup Nuh adalah 950 tahun, kemudian dia mati.","Umur Noh dꞌai 950 (ceo ngasu lèmi nguru) tèu, heka madhe kèna.",Hèia Noh mamuri dꞌai tèlu nguru lèmi nguru tèu. Ka na madhe.
GEN 10:1,"Inilah keturunan Sem, Ham, dan Yafet, anak-anak Nuh. Anak-anak laki-laki lahir bagi mereka setelah peristiwa air bah.","Èle èi aae, ka ana-ana Noh abhu ana-èpu. Nuka ana-èpu nèti Sem, Yafet, dènge Ham.","Seꞌe se, nuka ana-èpu Noh, nuka Sem, Ham dènge Yafet. Lodꞌo èi aae lala, dua ra nara iisi ana mone ca dhèu."
GEN 10:2-5,"Keturunan Yafet adalah Gomer, Magog, Madai, Yawan, Tubal, Mesekh, dan Tiras. Keturunan Gomer adalah Askenas, Rifat, dan Togarma. Keturunan Yawan adalah Elisa, Tarsis, Kitim, dan Dodanim. Dari merekalah tersebar bangsa-bangsa daerah pesisir, masing-masing menurut bahasa, kaum keluarga, dan bangsanya sendiri.","Ana-èpu Yafet, nuka: Gomer, Magog, Madai, Yawan, Tubal, Mesek dènge Tiras. Èci-èci ka dènge lii, suku, aa dènge rai ra. Ana-èpu Gomer, ka: Askenas, Rifat dènge Togarma. Ana-èpu Yawan, ka: Elisa, Tarsis, dhèu Kitim, dènge dhèu Dodanim dhu pea ètu sebhe dhasi.","Dhèu Yafet, nuka: Gomer, Magog, Media, Yawan, Tubal, Mesek, dènge Tiras. Dhèu Gomer, nuka: Askenas, Rifat, dènge Togarma. Dhèu Yawan, nuka: Elisa, Tarsis, Kitim, dènge Dodanim. Dhèu seꞌe se, kabarai nèti suku aaꞌi-aaꞌi ètu sebhe dhasi. Rèngu se, èci-èci ka rai re sebhe lii, kabarai ra, dènge kabarai ra."
GEN 10:6,"Keturunan Ham adalah Kush, Misraim, Put, dan Kanaan.","Ana-èpu Ham, ka: Kus, Misraim, Put, dènge Kanaꞌan.","(Ham, ana-èpu Kus, Misraim, Put, dènge Kanaan.)"
GEN 10:7,"Keturunan Kush adalah Seba, Hawila, Sabta, Raema, dan Sabtekha. Keturunan Raema adalah Syeba dan Dedan.","Ana-èpu Kus, ka: Seba, Hawila, Sabta, Raema dènge Sabteka. Ana-èpu Raema, ka: Syeba dènge Dedan.","(Dhèu Kushe, nuka: Sela, Hawila, Sabta, Raema, dènge Sabtekha.) (Dhèu Raema, nuka: Syeba dènge Detan.)"
GEN 10:8,"Kush adalah ayah Nimrod, yang menjadi orang perkasa pertama di bumi.","Ana mone Kus, ka, Nimrod. Nèngu ne, kapala musu dhu uru tèka, aa èra.","Kus matana Nimrod. Nèngu neꞌe ka, dhèu kapai dhu uru tèka ètu rai-haha."
GEN 10:9,"Dia adalah pemburu yang perkasa di hadapan TUHAN. Karena itu, orang-orang berkata, “Seperti Nimrod, pemburu yang perkasa di hadapan TUHAN.”","Aꞌèra na mai nèti LAMATUA, aa nèngu kahèi jꞌajꞌi dhèu dhu èra bia magèla badha. Nèti èèna ka, dhèu biasa peka na, “Sèna ka èu more dhèu dhu èra bia magèla badha, sèmi Nimrod, dhu abhu aꞌèra nèti LAMATUA.”","Lamatua tadèngi, na, Nimrod ne dhèu bhelu-katubꞌa. Nèti èèna ka, dhèu peka na, Nèngu ne dhèu bhelu-katubꞌa sama sèmi Nimrod. Lamatua tadèngi nèngu dhèu bhelu-katubꞌa kahèi."
GEN 10:10,"Pada awalnya, wilayah kerajaannya adalah Babel, Erekh, Akad, dan Kalne di tanah Sinear.","Era na, mulai uru nèti rae Babel, Erek Akad, toke Kalne. Rae se aaꞌi-aaꞌi ra, ètu rai Sinear.","Uru èèna, dhèu aae Babel nèdꞌu paredha ètu rai Sinear. Rae na, Erek, Akad, dènge Kalne."
GEN 10:11,"Dari tanah itu, dia masuk ke Asyur lalu membangun Niniwe, Rehobot-Ir, Kalah,","Nèti era sèra, na nare hari Asyur. Ka na patitu kota Niniwe, Rehobot-Ir, Kala,","Nèti era èèna, laꞌe asa rai Asur. Ètu nèi, na patitu kota Niniwe. Ngara kota na, Rehobot-Ir, Kalah,"
GEN 10:12,dan Resen yang ada di antara Niniwe dan Kalah; yang adalah kota yang besar.,"dènge Resen, ètu talora aae Niniwe dènge Kala. Aaꞌi-aaꞌi sèra, kota-kota kapai hua.","Aa ètu era nèi, abhu kota kapai cue, ngara na Niniwe, dènge kota Kalah."
GEN 10:13,"Misraim adalah ayah Ludim, Anamim, Lehabim, Naftuhim,","Ana-èpu Misraim, ka: dhèu Ludim, dhèu Ananim, dhèu Lehabim, dhèu Naftuhim,","Misraim matana Ludim, Anamim, Rehabim, Naftuim,"
GEN 10:14,"Patrusim, Kasluhim, yang adalah nenek moyang bangsa Filistin, dan Kaftorim.","dhèu Patrusim, dhèu Kasluhim, dènge dhèu Kaftorim. Dhèu Kasluhim nuka bèi-baki nèti dhèu Pilistin.","Patrusim, Kasluhim, dhu jꞌajꞌi bèi-baki nèti dhèu Filistina, dènge Kaftorim."
GEN 10:15,"Kanaan adalah ayah Sidon, anak sulungnya, dan Het,","Ana uuru Kanaꞌan, nuka, Sidon. Kanaꞌan jꞌajꞌi bèi-baki nèti dhèu Het,","Kenan matana dhèu Sidon, ana uuru na, Het,"
GEN 10:16,"dan orang Yebusi, orang Amori, orang Girgasi,","dhèu Yebusi, dhèu Amori, dhèu Girgasi,","dhèu Yebus, dhèu Amori, dhèu Gargasi,"
GEN 10:17,"orang Hewi, orang Arki, orang Sini,","dhèu Hiwi, dhèu Arki, dhèu Sini,","dhèu Hewi, dhèu Arki, dhèu Atena,"
GEN 10:18,"orang Arwadi, orang Semari, dan orang Hamati. Seiring berjalannya waktu, kaum keluarga Kanaan ini pun tersebar.","dhèu Arwadi, dhèu Semari, dènge dhèu Hamati. Ana-èpu Kanaꞌan se, pea palème dꞌai era dhu kajꞌèu,","dhèu Arwadi, dhèu Semari, dènge dhèu Hamati. Lodꞌo-lodꞌo jꞌajꞌèra rèngu, dhèu Yahudi ae ka dhu rai lasi asa rai Kanaꞌan."
GEN 10:19,"Wilayah orang Kanaan membentang dari Sidon ke arah Gerar sampai ke Gaza, dan ke arah Sodom, Gomora, Adma, Zeboim, sampai ke Lasa.","toke too rai rèngu mulai nèti Sidon taruu asa Gerar, dꞌai Gasa. Nèti èèna, laꞌe dꞌai Sodom, Gomora, Adma dènge Seboim, dꞌai kota Lasa.","Rai dhèu Kanaꞌan èèna, kajꞌèu nèti kota Sidon, asa kota Gerar, dꞌai rai Gasa. Era leo nèti kota Sodom, kota Gomora, Adma, Seboim, toke dꞌai kota Lasa."
GEN 10:20,"Itulah keturunan Ham menurut kaum keluarganya, bahasanya, negerinya, dan bangsanya.","Rèngu aaꞌi-aaꞌi sèra, ana-èpu Ham. Èci-èci dènge lii, suku, aa dènge rai ra.","Rèngu seꞌe ka, ana-èpu Hem, madhutu isi kabarai ra. Rèngu seꞌe ka dhu padhai lii pake lii dhèu rai-rai ra, dènge kabarai rèngu aaꞌi-aaꞌi ra."
GEN 10:21,"Lahirlah juga anak-anak laki-laki bagi Sem, yang adalah nenek moyang anak-anak Eber dan saudara tertua Yafet.","Sem, aꞌa Yafet, nèngu ka jꞌajꞌi bèi-baki dhèu Eber.","Dhèu èèna, ngara na Sem. Nèngu ne, bèi-baki nèti ana-èpu Eber, aa ari uuru na, Yafet. Bèli-camèdꞌa na nara iisi ana mone dhèu dua."
GEN 10:22,"Keturunan Sem adalah Elam, Asyur, Arpakhsad, Lud, dan Aram.","Ana-èpu Sem, ka: Elam, Asyur, Arpaksad, Lud dènge Aram.","(Nèti suku Sem, nuka: Elam, Asur, Arpaksad, Lud, dènge Aram.)"
GEN 10:23,"Keturunan Aram adalah Us, Hul, Geter, dan Mas.","Ana-èpu Aram ka: dhèu Us, dhèu Hul, dhèu Geter, dènge dhèu Mas.","Dhèu Aram: Us, Hul, Geter, dènge Mas."
GEN 10:24,Arpakhsad adalah ayah Selah; dan Selah adalah ayah Eber.,"Ana Arpaksad ka, Sela. Ana Sela ka, Eber.","Arpaksad matana Sela, aa Sela matana Eber."
GEN 10:25,"Bagi Eber, lahirlah dua anak laki-laki, yang satu bernama Peleg sebab pada masa hidupnya bumi terbelah, sedangkan saudaranya bernama Yoktan.","Ana Eber, mone dhèu dua. Ana uuru, ngara na Pelek (dhu sasoa na ‘palème era’), lula taa èèna dhèu pea palème ètu rai-haha ne. Ngara ari na, Yoktan.","Lodꞌo Eber nara iisi ana mone dhèu dua. Èci ngara na Pelek, lula lodꞌo nèngu mamuri ètu rai-haha ne, dhèu pahagꞌa. Aa ari na, Yoktan."
GEN 10:26,"Yoktan adalah ayah Almodad, Selef, Hazar-Mawet, Yerah,","Ana-èpu Yoktan, ka: Almodad, Selef, Hasar-Mawet, Yera,","Yoktan matana Almodad, Selef, Hazar-Mawet, Yera,"
GEN 10:27,"Hadoram, Uzal, Dikla,","Hadoram, Usal, Dikla,","Hadoram, Usal, Dikla,"
GEN 10:28,"Obal, Abimael, Syeba,","Obal, Abimael, Syeba,","Obal, Abimael, Syeba,"
GEN 10:29,"Ofir, Hawila, dan Yobab; semuanya adalah keturunan Yoktan.","Ofir, Hawila, dènge Yobab. Rèngu aaꞌi-aaꞌi se, ana-èpu Yoktan.","Ofir, Hawila, dènge Yobab. Rèngu aaꞌi-aaꞌi ra, ana-èpu Yohanit."
GEN 10:30,Wilayah mereka membentang dari Mesa ke arah Sefar di pegunungan sebelah timur.,"Era pea rèngu, mulai nèti Mesa, taruu dꞌai Sefar, nuka era dhu kabhuku re sebhe dhimu.","Rai rèngu mulai nèti Mesa toke dꞌai rai Separ, ètu ledhe-ledhe ètu cabèka dhimu."
GEN 10:31,"Itulah keturunan Sem menurut kaum keluarganya, bahasanya, negerinya, dan bangsanya.","Rèngu aaꞌi-aaꞌi se, ana-èpu Sem. Èci-èci ka dènge lii, suku, aa dènge rai ra.","Rèngu seꞌe ka, ana-èpu Sem, madhutu isi kabarai ra. Rèngu seꞌe ka, dhèu rai-rai ra, dènge lii rèngu aaꞌi-aaꞌi."
GEN 10:32,"Itulah daftar keluarga dari anak-anak Nuh menurut silsilah mereka dan bangsa mereka. Dari merekalah, bangsa-bangsa tersebar ke seluruh bumi setelah peristiwa air bah.","Aaꞌi-aaꞌi se, ana-èpu Noh, èci-èci ka dènge suku ra. Ropa èi aae lala èle, rèngu seꞌe ka pea papènu lème rai-haha ne.","Seꞌe se ka, lii lolo nèti ana-èpu Noh, madhutu isi-èpu ra. Lodꞌo èèna, èi aae lala, ka dhèu rai-haha rai palème rai-haha. Rèngu seꞌe ka dhu jꞌajꞌi ana-èpu Noh."
GEN 11:1,"Pada saat itu, seluruh bumi itu memiliki satu bahasa dan logat yang sama.","Uru-uru tèka na, dhèu ètu rai-haha ne, dhoka lii èci di.","Lodꞌo èèna, dhèu aaꞌi-aaꞌi ètu rai-haha ne, padhai lii èci di. Lii se, dhoka ca lii di."
GEN 11:2,"Dalam perjalanan ke timur, mereka menemukan dataran di tanah Sinear dan menetap di sana.","Lodꞌo rèngu cahagꞌe lasi asa ca bèka dhimu, ra dꞌai era mera ètu Sinear, ka ra pea ètu èèna.","Èle èèna ka, rèngu kako taruu asa bèka dhimu. Ka rèngu paraga dènge rae èci, ngara na rai Sinear. Ka ra pea taruu ètu èèna."
GEN 11:3-4,"Lalu, mereka berkata satu sama lain, “Mari kita membuat batu bata dan membakarnya baik-baik.” Lalu, mereka memakai bata-bata itu sebagai batu dan aspal sebagai perekatnya. Kemudian, mereka berkata, “Mari kita membangun kota bagi kita dengan menara yang puncaknya sampai ke langit, dan marilah kita membuat nama bagi kita supaya kita jangan tersebar ke seluruh muka bumi.”","Rèngu aaꞌi-aaꞌi rare lii èci, aku rèngu na, “Aꞌari, ee! Mai ta patitu kota kapai aae cue. Ti tao hadhu bata; ti tunu paꞌadhu. Èèna na, èdhi pudhi sa dedha, ho ti tape dènge èi dama. Ho èèna na, ti patitu manara dedha aae èci, dhu kolo nèngu na dꞌai dedha-liru, sèna ka èdhi abhu kolongara kapai. Ho sèna ka èdhi jꞌajꞌi ca kabarai aae, dhu pahagꞌa ia ka.”","Hèia ra papeka, na, Mai ti tao kota cue dhu dedha titu kèna. Ladhe èdhi tao era èci, na, èdhi hudꞌi tunu eele hadhu se dènge beꞌa. Ka ra tao hadhu se, nuka sèmi hadhu, aa aspal, sèna ka jꞌajꞌi mi tadha, peka na, Mai ti tao kota cue, dhu dedha titu kèna, toke dꞌai dedha-liru. Beꞌa risi èdhi tao kota cue, sèna ka dhèu aaꞌi-aaꞌi reꞌa, na, èdhi dhèu aaꞌi-aaꞌi ti, dhèu aaꞌi-aaꞌi ti. Te ladhe aadꞌo, na, èdhi jꞌajꞌi dhèu kapai."
GEN 11:5,"Akan tetapi, TUHAN turun untuk melihat kota dan menara yang telah dibangun oleh anak-anak manusia itu.",Hèia LAMATUA puru mai laladhe kota dènge manara dhu ra patitu èèna.,"Ropa Na tadèngi nare, hèia Na puru laꞌe, ho neo neꞌa kota dènge èmu dhu dhèu rai-haha neo patitu."
GEN 11:6,"TUHAN berkata, “Lihat! Mereka ini adalah satu bangsa dan mereka memakai bahasa yang sama, dan ini baru awal dari yang dapat mereka lakukan. Mulai sekarang, segala yang mereka rencanakan untuk dilakukan, tidak ada yang tidak terlaksana.","Ka Na peka na, “Dhèu rai-haha se, aaꞌi-aaꞌi ra ca kabarai, dènge lii èci di. Ngaa dhu rèngu tao ne, heka mulai kèna. Bèli-camèdꞌa ladhe rèngu aaꞌi-aaꞌi ra jꞌajꞌi mi èci sèmi neꞌe, èèna na, ngaa dhu rèngu neo tao, jꞌajꞌi aaꞌi mèu-mèu.","Hèia Lamatua peka hari dènge Musa, aku Nèngu na, Sèmi neꞌe! Dhèu Israꞌel aaꞌi-aaꞌi se, ca suku. Ra padhai lii èci di. Neꞌe ne jꞌajꞌi mi tadha, peka na, rèngu neo tao ngaa èci ètu rai-haha ne. De neꞌe ne jꞌajꞌi tadha, peka na, rèngu neo tao ngaa èci èèna ka, lèke tareꞌa."
GEN 11:7,"Ayo, Kita turun dan mengacaukan bahasa mereka supaya mereka tidak dapat memahami satu sama lain.”","De beꞌa risi, Èdhi puru lati ho tao lii si baka-leo, ho sèna ka èci neꞌa boe lii èci.”","Mai ti puru ho èdhi pajꞌèra lii rèngu, sèna ka èci dènge èci bisa boe reꞌa lii èci."
GEN 11:8,"Lalu, TUHAN mencerai-beraikan mereka ke seluruh bumi. Mereka pun berhenti membangun kota itu.","Hèia Lamatua puru, ka kakeho lii ra. Dènge jꞌara sèmi èèna, Na pacèri si palème rai-haha ne. Ka ra pakèdꞌi taruu heka kota deo na.","Nèti èèna ka, Lamatua pajꞌala dhèu Israꞌel sèra, hèia ra pajꞌala asa mia-mia ètu rai-haha ne. Nèti èèna ka, rèngu ae eele tao era èèna."
GEN 11:9,"Karena itu, tempat itu disebut Babel karena di sana TUHAN mengacaukan bahasa seluruh bumi, dan dari tempat itu TUHAN mencerai-beraikan mereka ke seluruh muka bumi.","Nèti èèna ka, ra pangare kota na, Babel (dhu sasoa na ‘pabꞌingu’), lula LAMATUA kakeho lii ra, aa pacèri eele si palème rai-haha ne.","Nèti èèna ka, ra pangare era èèna, Babel. Lula ètu era neꞌe, Lamatua tao maruru lii dhèu aaꞌi-aaꞌi ètu rai-haha ne. Ka Lamatua pajꞌala si nèti era èèna, hèia ra rai pajꞌala asa mia-mia ètu rai-haha ne."
GEN 11:10,"Inilah keturunan Sem. Ketika Sem berumur 100 tahun, Arpakhsad lahir baginya, yaitu dua tahun setelah peristiwa air bah.","Seꞌe se, ana-èpu Sem. Ropa èle èi aae lala dua tèu sa, Sem mamuri cangasu tèu kèna, ka na abhu ana mone ca dhèu, ngara na Arpaksad.","Seꞌe se ka, ana-èpu Sem. Lodꞌo èi aae lala, dua tèu, hèia Sem mamuri dꞌai cangasu tèu. Hèia na nara iisi Arpaksad."
GEN 11:11,"Setelah Arpakhsad lahir baginya, Sem hidup 500 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.","Ka Sem mamuri hari dꞌai 500 (lèmi ngasu) tèu, na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, na nara iisi Arpaksad. Ka Sem mamuri dꞌai lèmi ngasu tèu. Na nara iisi hari ana mone dènge ana bhèni."
GEN 11:12,"Ketika Arpakhsad hidup selama 35 tahun, Selah lahir baginya.","Lodꞌo umur Arpaksad dꞌai 35 (tèlu nguru lèmi) tèu, na abhu ana mone ca dhèu, ngara na Sela.","Arpaksad mamuri tèlu nguru lèmi tèu. Nèngu ne, rara iisi Selah."
GEN 11:13,"Setelah Selah lahir baginya, Arpakhsad hidup 403 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.","Ka Arpaksad mamuri hari dꞌai 403 (èpa ngasu tèlu) tèu, na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, Arpaksad mamuri toke èpa nguru tèlu tèu. Na nara iisi hari ana mone dènge ana bhèni."
GEN 11:14,"Ketika Selah hidup selama 30 tahun, Eber lahir baginya.","Lodꞌo umur Sela dꞌai 30 (tèlu nguru) tèu, na abhu ana mone ca dhèu, ngara na Eber.","Èle èèna ka, na mamuri dꞌai tèlu nguru tèu. Hèia na nara iisi Eber."
GEN 11:15,"Setelah Eber lahir baginya, Selah hidup 403 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.","Ka Sela mamuri hari dꞌai 403 (èpa ngasu tèlu) tèu, na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, na rara iisi Eber. Ka Syeba mamuri toke dꞌai èpa nguru tèlu tèu. Na nara iisi hari ana mone dènge ana bhèni."
GEN 11:16,"Ketika Eber hidup selama 34 tahun, Peleg lahir baginya.","Lodꞌo umur Eber dꞌai 34 (tèlu nguru èpa) tèu, na abhu ana mone ca dhèu, ngara na Pelek.","Lodꞌo Eber mamuri, na mamuri dꞌai tèlu nguru èpa tèu. Hèia na nara iisi Pelek."
GEN 11:17,"Setelah Peleg lahir baginya, Eber hidup 430 tahun lagi dan masih ada anak laki-laki dan anak perempuan lainnya yang lahir baginya.","Ka Eber mamuri era dꞌai 430 (èpa ngasu tèlu nguru) tèu, na abhu hari ana mone dènge ana bhèni.","Èle èèna ka, na nara iisi Pelek. Ka Eber mamuri toke tèlu ngasu tèu. Na nara iisi hari ana mone dènge ana bhèni."
