word,freq_count,target_text,source_text
bahu,2,"Hèia dua ra rare sigꞌi-kalolo ca bèla, ka ra bhoke mema ètu kabela-kao ra. Ka dua ra kako kabodho lasi asa dꞌara paleo ama ra, sèna ka ra pahutu mi ngiꞌu na. Dènge sèmi èèna, rèdhi boe era makae ama ra. Èle èèna ka, ra kalua sa liꞌu.","Akan tetapi, Sem dan Yafet mengambil sehelai kain dan meletakkannya di bahu mereka, lalu dengan berjalan mundur mereka menutupi ketelanjangan ayah mereka. Mereka memalingkan wajah mereka sehingga tidak melihat ketelanjangan ayahnya."
gomer,2,"Ana-èpu Yafet, nuka: Gomer, Magog, Madai, Yawan, Tubal, Mesek dènge Tiras. Èci-èci ka dènge lii, suku, aa dènge rai ra. Ana-èpu Gomer, ka: Askenas, Rifat dènge Togarma. Ana-èpu Yawan, ka: Elisa, Tarsis, dhèu Kitim, dènge dhèu Dodanim dhu pea ètu sebhe dhasi.","Keturunan Yafet adalah Gomer, Magog, Madai, Yawan, Tubal, Mesekh, dan Tiras. Keturunan Gomer adalah Askenas, Rifat, dan Togarma. Keturunan Yawan adalah Elisa, Tarsis, Kitim, dan Dodanim. Dari merekalah tersebar bangsa-bangsa daerah pesisir, masing-masing menurut bahasa, kaum keluarga, dan bangsanya sendiri."
yawan,2,"Ana-èpu Yafet, nuka: Gomer, Magog, Madai, Yawan, Tubal, Mesek dènge Tiras. Èci-èci ka dènge lii, suku, aa dènge rai ra. Ana-èpu Gomer, ka: Askenas, Rifat dènge Togarma. Ana-èpu Yawan, ka: Elisa, Tarsis, dhèu Kitim, dènge dhèu Dodanim dhu pea ètu sebhe dhasi.","Keturunan Yafet adalah Gomer, Magog, Madai, Yawan, Tubal, Mesekh, dan Tiras. Keturunan Gomer adalah Askenas, Rifat, dan Togarma. Keturunan Yawan adalah Elisa, Tarsis, Kitim, dan Dodanim. Dari merekalah tersebar bangsa-bangsa daerah pesisir, masing-masing menurut bahasa, kaum keluarga, dan bangsanya sendiri."
misraim,2,"Ana-èpu Ham, ka: Kus, Misraim, Put, dènge Kanaꞌan.","Keturunan Ham adalah Kush, Misraim, Put, dan Kanaan."
raema,2,"Ana-èpu Kus, ka: Seba, Hawila, Sabta, Raema dènge Sabteka. Ana-èpu Raema, ka: Syeba dènge Dedan.","Keturunan Kush adalah Seba, Hawila, Sabta, Raema, dan Sabtekha. Keturunan Raema adalah Syeba dan Dedan."
nimrod,2,"Ana mone Kus, ka, Nimrod. Nèngu ne, kapala musu dhu uru tèka, aa èra.","Kush adalah ayah Nimrod, yang menjadi orang perkasa pertama di bumi."
kalah,2,"Nèti era sèra, na nare hari Asyur. Ka na patitu kota Niniwe, Rehobot-Ir, Kala,","Dari tanah itu, dia masuk ke Asyur lalu membangun Niniwe, Rehobot-Ir, Kalah,"
girgasi,2,"dhèu Yebusi, dhèu Amori, dhèu Girgasi,","dan orang Yebusi, orang Amori, orang Girgasi,"
membentang,2,"toke too rai rèngu mulai nèti Sidon taruu asa Gerar, dꞌai Gasa. Nèti èèna, laꞌe dꞌai Sodom, Gomora, Adma dènge Seboim, dꞌai kota Lasa.","Wilayah orang Kanaan membentang dari Sidon ke arah Gerar sampai ke Gaza, dan ke arah Sodom, Gomora, Adma, Zeboim, sampai ke Lasa."
bahasanya,2,"Rèngu aaꞌi-aaꞌi sèra, ana-èpu Ham. Èci-èci dènge lii, suku, aa dènge rai ra.","Itulah keturunan Ham menurut kaum keluarganya, bahasanya, negerinya, dan bangsanya."
aspal,2,"Rèngu aaꞌi-aaꞌi rare lii èci, aku rèngu na, “Aꞌari, ee! Mai ta patitu kota kapai aae cue. Ti tao hadhu bata; ti tunu paꞌadhu. Èèna na, èdhi pudhi sa dedha, ho ti tape dènge èi dama. Ho èèna na, ti patitu manara dedha aae èci, dhu kolo nèngu na dꞌai dedha-liru, sèna ka èdhi abhu kolongara kapai. Ho sèna ka èdhi jꞌajꞌi ca kabarai aae, dhu pahagꞌa ia ka.”","Lalu, mereka berkata satu sama lain, “Mari kita membuat batu bata dan membakarnya baik-baik.” Lalu, mereka memakai bata-bata itu sebagai batu dan aspal sebagai perekatnya. Kemudian, mereka berkata, “Mari kita membangun kota bagi kita dengan menara yang puncaknya sampai ke langit, dan marilah kita membuat nama bagi kita supaya kita jangan tersebar ke seluruh muka bumi.”"
negerimu,2,"Lodꞌo èèna, LAMATUA peka le dènge Abram, peka na, “Abram! Èu pakèdꞌi nèti era èu ne, tèke eele ina-ama èu, èmu ina-ama mu, dènge rae-lesa èu. Lamu asa era èci, dhu pe Jaꞌa peka dènge èu.","TUHAN berfirman kepada Abram, “Pergilah dari negerimu, dan dari keluargamu, dan dari rumah ayahmu, ke tanah yang akan Kutunjukkan kepadamu."
mengutukmu,2,"Èèna na, Jaꞌa hia berkat mi dhèu dhu hia berkat mi èu. Te ngaa Jaꞌa huku dhèu cee dhu dhoo èu. Nanene paie! Pe èèna na, dhèu aaꞌi-aaꞌi ètu rai-haha ne abhu berkat lula èu.”","Aku akan memberkati mereka yang memberkatimu, tetapi orang yang mengutukmu akan Aku kutuk. Melaluimu, semua kaum di bumi akan diberkati.”"
melaluimu,2,"Èèna na, Jaꞌa hia berkat mi dhèu dhu hia berkat mi èu. Te ngaa Jaꞌa huku dhèu cee dhu dhoo èu. Nanene paie! Pe èèna na, dhèu aaꞌi-aaꞌi ètu rai-haha ne abhu berkat lula èu.”","Aku akan memberkati mereka yang memberkatimu, tetapi orang yang mengutukmu akan Aku kutuk. Melaluimu, semua kaum di bumi akan diberkati.”"
ai,2,"Èle èèna ka, Abram si pidha hari asa ledhe re balèu. Ka ra pea taha ètu talora rae Betel dènge rae Ai. Ètu èèna, na patitu mei korban èci ho na mangajꞌi mi LAMATUA.","Dari tempat itu, dia pindah ke pegunungan di sebelah timur Betel dan membentangkan tendanya dengan Betel di sebelah barat dan Ai di sebelah timur. Di sana, dia mendirikan mazbah bagi TUHAN dan memanggil nama TUHAN."
membiarkanmu,2,"De ladhe dhèu Masir rèdhi èu bhèni iia sèmi neꞌe, mage dhoka ra pamadhe jaꞌa, lula jaꞌa dhèu èmu-kamali èu. Dènge sèmi èèna, ra parame rare èu.","Kalau orang Mesir melihatmu, mereka akan berkata, ‘Itu istrinya.’ Kemudian, mereka akan membunuhku, tetapi mereka akan membiarkanmu hidup."
karenamu,2,"De beꞌa risi, èu peka dènge ra, na jaꞌa ne, ana mone èu. Dènge sèmi èèna ka, rèngu pamadhe boe jaꞌa, aa ra beꞌa-beꞌa dènge jaꞌa, lula èu ne.”","Aku mohon, katakanlah bahwa kamu adalah adikku, supaya karena kamu, hal itu menjadi baik bagiku dan nyawaku akan hidup karenamu.”"
menampung,2,"Te ngaa era èèna taleo boe, ho Abram dènge Lot aa dènge kakaja ra bisa pea paꞌèci. Nèti èèna ka, ana madhenge badha Abram dènge Lot sèra jꞌajꞌi patao-palaha, lula jꞌuꞌu ètu era èèna dꞌai boe hia badha rèngu. (Lodꞌo èèna, dhèu Kanaꞌan dènge dhèu Feris, dhu pea ètu èèna era.)","sehingga negeri itu tidak cukup lagi menampung mereka untuk hidup bersama-sama. Karena harta milik mereka sangat banyak, mereka tidak dapat tinggal bersama-sama lagi. Lalu, terjadilah perselisihan di antara para gembala ternak Abram dan para gembala ternak Lot. Pada masa itu, orang Kanaan dan orang Feris mendiami negeri itu."
kaulihat,2,"Rai aaꞌi-aaꞌi dhu èu ladhe mèdhi sèi, bèli-camèdꞌa Jaꞌa hia mi èu, dènge ana-èpu èu, sèna ka jꞌajꞌi pusaka ra, toke dꞌai mia-mia.",sebab seluruh tanah yang kaulihat itu akan Aku berikan kepadamu dan kepada keturunanmu untuk selamanya.
amrafel,2,"Tèu èèna, dhèu aae èpa dhu paꞌèci. Rèngu se ka: Amrafel, dhèu aae rai Sinear. Ariok, dhèu aae rai Elasar, Kedarlaomer, dhèu aae rai Elam. Dènge Tideal, dhèu aae rai Goyim.","Pada masa Amrafel, raja Sinear; Ariokh, raja Elasar; Kedorlaomer, raja Elam; dan Tideal, raja Goyim;"
ariokh,2,"Tèu èèna, dhèu aae èpa dhu paꞌèci. Rèngu se ka: Amrafel, dhèu aae rai Sinear. Ariok, dhèu aae rai Elasar, Kedarlaomer, dhèu aae rai Elam. Dènge Tideal, dhèu aae rai Goyim.","Pada masa Amrafel, raja Sinear; Ariokh, raja Elasar; Kedorlaomer, raja Elam; dan Tideal, raja Goyim;"
elasar,2,"Tèu èèna, dhèu aae èpa dhu paꞌèci. Rèngu se ka: Amrafel, dhèu aae rai Sinear. Ariok, dhèu aae rai Elasar, Kedarlaomer, dhèu aae rai Elam. Dènge Tideal, dhèu aae rai Goyim.","Pada masa Amrafel, raja Sinear; Ariokh, raja Elasar; Kedorlaomer, raja Elam; dan Tideal, raja Goyim;"
tideal,2,"Tèu èèna, dhèu aae èpa dhu paꞌèci. Rèngu se ka: Amrafel, dhèu aae rai Sinear. Ariok, dhèu aae rai Elasar, Kedarlaomer, dhèu aae rai Elam. Dènge Tideal, dhèu aae rai Goyim.","Pada masa Amrafel, raja Sinear; Ariokh, raja Elasar; Kedorlaomer, raja Elam; dan Tideal, raja Goyim;"
goyim,2,"Tèu èèna, dhèu aae èpa dhu paꞌèci. Rèngu se ka: Amrafel, dhèu aae rai Sinear. Ariok, dhèu aae rai Elasar, Kedarlaomer, dhèu aae rai Elam. Dènge Tideal, dhèu aae rai Goyim.","Pada masa Amrafel, raja Sinear; Ariokh, raja Elasar; Kedorlaomer, raja Elam; dan Tideal, raja Goyim;"
refaim,2,"Ka maso tèu ka canguru èpa, Kedarlaomer dènge angalai na dhèu aae dhèu tèlu sera, mai dènge sordadꞌu ra. Hèia ra pamusu ka, ka ra segi pèri-pèri rai. Nuka: dhèu Refaim ètu rai Asterot-Karnaim; dhèu Susim ètu rai Ham; dhèu Emim ètu rai Sawe-Kiryataim,","Pada tahun keempat belas, datanglah Kedorlaomer bersama raja-raja yang menyertainya dan mengalahkan orang Refaim di Asyterot-Karnaim, orang Zuzim di Ham, orang Emim di Syawe-Kiryataim,"
eskol,2,"Te ngaa dhèu èci rai nèti era èèna. Ka laꞌe lolo dènge Abram, dhèu Ibrani èèna. (Lodꞌo èèna, dhèu Amori èci, ngara na Mamre. Aa Abram pea dètu dènge ajꞌu-ajꞌu aae unu Mamre. Aꞌari Mamre dhèu dua, ngara na Eskol dènge Aner. Rèngu se dhu paꞌanga dènge Abram.)","Kemudian, seseorang yang berhasil melarikan diri datang dan menceritakannya kepada Abram, orang Ibrani itu, yang tinggal di antara pohon-pohon tarbantin milik Mamre, orang Amori, saudara Eskol dan saudara Aner, dan mereka itu bersekutu dengan Abram."
aner,2,"Te ngaa dhèu èci rai nèti era èèna. Ka laꞌe lolo dènge Abram, dhèu Ibrani èèna. (Lodꞌo èèna, dhèu Amori èci, ngara na Mamre. Aa Abram pea dètu dènge ajꞌu-ajꞌu aae unu Mamre. Aꞌari Mamre dhèu dua, ngara na Eskol dènge Aner. Rèngu se dhu paꞌanga dènge Abram.)","Kemudian, seseorang yang berhasil melarikan diri datang dan menceritakannya kepada Abram, orang Ibrani itu, yang tinggal di antara pohon-pohon tarbantin milik Mamre, orang Amori, saudara Eskol dan saudara Aner, dan mereka itu bersekutu dengan Abram."
warismu,2,"Te ngaa LAMATUA dhaa na, “Jꞌara na sèmi boe èèna! Ana dꞌèlu èu ku, dhu unu pusaka sèra. Ènu èu abhu boe.”","Namun, lihatlah, firman TUHAN datang kepadanya, kata-Nya, “Orang itu tidak akan menjadi ahli warismu, melainkan dia yang keluar dari tubuhmu sendirilah yang akan menjadi ahli warismu.”"
membelah,2,"Ka Abram laꞌe nare badha sèra. Hèia na kacèbꞌe bagi mi dua, sapi, kahibꞌi, dènge kahibꞌi-kalèbho sèra. Ka na pale sisi se mi rai, dhu èci patangara dènge èci, jꞌajꞌi mi dua bꞌaris. Te ngaa na kacèbꞌe boe manu-bhui sèra.","Kemudian, Abram mengambil semua itu untuk-Nya, dan membelahnya menjadi dua, dan meletakkan belahan-belahan itu berhadapan satu sama lain. Namun, dia tidak membelah burung-burung itu."
bersetubuhlah,2,"Tèu èèna, Abram lèpa hari le nèti Masir, ka na pea le canguru tèu ètu Kanaꞌan. Dhèu èmu na Sarai abhu mèka kolo. Sarai dènge ènu bhèni ca dhèu nèti Masir, ngara na Hagar. Ca lodꞌo, Sarai peka dènge Abram, aku nèngu na, “Aꞌa. LAMATUA hia boe jaꞌa ana. De hua iia, lamu jꞌunu dènge ènu jaꞌa, Hagar, sèna ka na hia jaꞌa ana.” Ka Abram madhutu lii dhèu èmu na. Ka Sarai hia Hagar jꞌajꞌi dhèu èmu ka dua Abram.","Pada saat itu, Sarai, istri Abram, tidak mempunyai anak. Sarai mempunyai hamba perempuan dari Mesir bernama Hagar. Lalu, Sarai berkata kepada Abram, “Lihatlah, TUHAN mencegahku melahirkan anak. Karena itu, aku mohon kepadamu, bersetubuhlah dengan hambaku, mungkin aku dapat memiliki anak melaluinya.” Abram pun mendengarkan suara Sarai. Jadi, setelah sepuluh tahun lamanya Abram tinggal di tanah Kanaan, Sarai, istri Abram mengambil Hagar, hambanya, orang Mesir itu, dan memberikannya kepada Abram, suaminya, untuk menjadi istrinya."
dinamakan,2,"Nèti èèna ka, dhèu pangare madha èi na, Beer Lahai Roi, dhu sasoa na “Madha èi nèti Nèngu dhu mamuri, dhu ladhe-leru jaꞌa.” Era na, ètu talora aae nèti rae Kades dènge rae Beret. Madha èi ne, abhu era toke dꞌai sange neꞌe.","Itulah sebabnya, mata air itu dinamakan sumur Lahai-Roi, yang terletak di antara Kadesh dan Bered."
tinggali,2,"Rai Kanaꞌan ne aaꞌi-aaꞌi, bèli-camèdꞌa Jaꞌa hia mi èu dènge ana-èpu èu. Neꞌe ne, èu dhoka pea manubha di ètu neꞌe. Te ngaa èèna na, jꞌajꞌi mi unu ana-èpu èu toke taa-taa. Aa Jaꞌa jꞌajꞌi Ama Lamatua rèngu sèra kahèi.","Aku akan memberikan kepadamu dan kepada keturunan-keturunan sesudahmu, negeri yang kamu tinggali sementara ini, yaitu seluruh tanah Kanaan, sebagai milikmu selama-lamanya, dan Aku akan menjadi Allah mereka.”"
dibeli,2,"Neꞌe ne, mone aaꞌi-aaꞌi hudꞌi suna, mulai nèti umur aru lodꞌo. Aꞌari èu, dhèu-dhèu sabꞌa èu, dènge ènu dhu èu hèli more nèti rai leo, aaꞌi-aaꞌi ra hudꞌi suna si. Suna na jꞌajꞌi tadha mi ngiꞌu miu, dhu paꞌèki èdhi taa-taa.","Kamu harus memotong kulit khitanmu, dan itu akan menjadi tanda perjanjian antara Aku dan kamu. Setiap bayi laki-laki yang berumur 8 hari dalam keturunanmu juga harus disunat, baik yang lahir di rumahmu ataupun yang kamu beli dari orang asing, yaitu mereka yang tidak termasuk dalam keturunanmu. Jadi, baik yang lahir di rumahmu maupun yang dibeli dengan uangmu, mereka harus disunat. Dengan begitu, perjanjian-Ku ada dalam dagingmu sebagai perjanjian yang kekal."
depannya,2,"Ropa Abraham boti kètu na, ladhe nèdhi dhèu tèlu dhu titu kajꞌèu boe nèti era èèna. Hèia na rai laꞌe soru nare si. Ropa na dꞌai madha si, na patitu kètu urutuu na,","Abraham mengarahkan matanya dan melihat, tampak ada tiga orang yang berdiri di depannya. Ketika dia melihat mereka, dia berlari dari pintu tendanya untuk menyambut mereka, lalu dia membungkukkan dirinya ke tanah,"
membungkukkan,2,"Ropa Abraham boti kètu na, ladhe nèdhi dhèu tèlu dhu titu kajꞌèu boe nèti era èèna. Hèia na rai laꞌe soru nare si. Ropa na dꞌai madha si, na patitu kètu urutuu na,","Abraham mengarahkan matanya dan melihat, tampak ada tiga orang yang berdiri di depannya. Ketika dia melihat mereka, dia berlari dari pintu tendanya untuk menyambut mereka, lalu dia membungkukkan dirinya ke tanah,"
kaukatakan,2,"Pe jaꞌa laku lalau ngangaꞌa-nginu ho ama si miꞌa ciki, sèna ka ako kadhii ciki, heka lami taruu kèna. Te jaꞌa karejꞌe bisa lalau ama si.” Ka ra dhaa, aku rèngu na, “Ooo. Jiꞌi dhuli.”","Aku akan mengambil sepotong roti dan akan menyegarkan hatimu. Setelah itu, Tuan-tuan dapat berlalu sebab Tuan-tuan telah singgah kepada hambamu ini.” Mereka berkata, “Jadi, lakukanlah seperti yang telah kaukatakan itu.”"
sebutkan,2,"Ka na dhaa, peka na, “Oo! Lami ka! Te èèna na, jaꞌa palaho boe rae nèi.","Malaikat itu berkata kepada Lot, “Baiklah, aku juga akan mengabulkan permintaanmu ini dan tidak akan membinasakan kota yang kamu sebutkan itu."
menunggangbalikkan,2,"LAMATUA pakèpu-ladhu ai kota dènge rae aaꞌi-aaꞌi ètu dꞌara rai èèna, dènge ngaa-ngaa dhu mamuri ètu èèna, nuka: dhèu, badha-manu, dènge ana aajꞌu.","Dia menunggangbalikkan kota-kota itu, seluruh lembah, seluruh penduduk, dan membinasakan kedua kota itu dan seluruh wilayahnya, termasuk semua penduduk, dan apa pun yang tumbuh di atas tanah."
maksudmu,2,"Ngangee èu tasamia ka, mu tao sèmi neꞌe ne?”","Lalu, Abimelekh berkata lagi kepada Abraham, “Apa maksudmu sehingga kamu melakukan hal ini?”"
disapih,2,"Isak kapai ka noo-noo. Ropa oe dꞌai lodꞌo luri susu, Abraham tao tatao aae.",Anak itu bertambah besar dan mulai disapih. Abraham mengadakan suatu pesta besar pada hari Ishak disapih.
pemanah,2,"Ka Ismael dènge ina na Hagar pea dènge ka ètu dꞌara mamoo Paran. Ismael asa na kapai, aa neꞌa mèu kataki. Ka ina na paleo ne dènge ana bhèni Masir ca dhèu. Seꞌe se jꞌajꞌi, lula Ama Lamatua bera-bera dènge Ismael.",Allah menyertai anak itu dan dia bertambah besar. Ismael hidup di padang belantara dan menjadi pemanah. Dia tinggal di padang belantara Paran dan ibunya mengambilkan istri dari tanah Mesir baginya.
pisau,2,"Ka Abraham nare kadhèna dhu neo tunu korban, ka na tao mi kabela-kao Isak. Aa nèngu nèdꞌu tudꞌi, dènge suu ai. Ropa dua ra palere lasi,","Abraham mengambil kayu untuk kurban bakaran itu dan meletakkannya di bahu Ishak, anaknya, sedangkan dia membawa api dan pisau di tangannya. Keduanya pergi bersama-sama."
tunggalmu,2,"Ka na peka hari, na, “Baku pamadhe ana èèna! Baku tao ngaa-ngaa mi nèngu. Jaꞌa keꞌa le, èu ne tareꞌa-reꞌa madhutu dadꞌèi Lamatua. Lula èu dènge dꞌara kateme hia ana èu ca dhèu mesa èèna, sèna ka jꞌajꞌi mi korban hia Ne.”","Malaikat TUHAN berkata, “Jangan ulurkan tanganmu ke atas anak itu, jangan lakukan apa pun terhadapnya, sebab sekarang Aku tahu bahwa kamu takut akan Allah dan kamu tidak menahan anakmu, anak tunggalmu itu, dari-Ku.”"
menduduki,2,"bèli-camèdꞌa, Jaꞌa pala-bagi èu dènge ana-èpu èu mèngi-nale ae-ae. Èèna na, ra bèba-kacanga, toke dhèu ige rare boe, sèmi hua-hètu ètu dedha-liru, aa salae ètu sebhe dhasi. Ana-èpu èu sèra, èèna na, segi aaꞌi musu rèngu sèra.","Aku sungguh-sungguh akan memberkatimu dan akan melipatgandakan keturunanmu sebanyak bintang di langit dan sebanyak pasir di pantai. Keturunanmu akan menduduki setiap gerbang musuh-musuh mereka,"
berlututlah,2,Ka Abraham pacudꞌu kètu hari mi dhèu Het se.,"Lalu, berlututlah Abraham di hadapan penduduk tanah itu."
pahaku,2,"Abraham dhu dènge dhèu èci dhu na lèka ho ladhe-leru mèdha-panyau na. Ca lodꞌo, Abraham paroa nare, ka peka dènge ne, aku nèngu na, “Mu pasa dhilu èu paie-iie! Jaꞌa manèngi sèna ka èu subha madhe dènge kolongara LAMATUA. Nèngu ka, Ama Lamatua dhu tao dedha-liru dènge rai-haha ne. Dhu peka na, èu bisa boe more ana bhèni nèti dhèu Kanaꞌan, ho paleo dènge ana jaꞌa Isak.","Abraham berkata kepada hambanya yang tertua dalam rumahnya, yaitu hambanya yang bertanggung jawab atas seluruh harta miliknya, “Letakkanlah tanganmu di bawah pangkal pahaku. Aku mau supaya kamu bersumpah demi TUHAN, yaitu Allah langit dan Allah bumi, bahwa kamu tidak akan mengambil istri bagi anakku dari anak-anak perempuan Kanaan yang di tengah-tengahnya aku berdiam ini."
kaubawa,2,"Hèia, aku Abraham na, “Èu nanene paie! Masi ka tasamia èèna ka, mage èu mèti ana jaꞌa ne, asa nèi kahèi!","Namun, Abraham berkata kepadanya, “Awas! Jangan kaubawa anakku kembali ke sana."
lahirkan,2,"Hèia na dhaa, “Ngara ama ku, na Betuel. Aa ngara baki ku, Nahor. Dènge ngara bèi ku, Milka.","Ribka menjawabnya, “Aku adalah anak Betuel, anak Milka, yang telah dia lahirkan bagi Nahor.”"
dikenakan,2,"Ana mone Ribka, ngara na Laban. Ropa Laban ladhe nèdhi mèdha hualaa se, aa na tadèngi lii lolo ana hèni na, ka rai asa liꞌu laꞌe. Laꞌe soru dhèu sabꞌa Abraham dhu titu era dènge onta ra ètu madha èi.","Ribka mempunyai seorang saudara laki-laki bernama Laban, dan Laban berlari keluar untuk menemui hamba Abraham itu di dekat mata air. Hal itu dilakukannya segera setelah dia melihat anting-anting dan gelang yang dikenakan pada tangan adiknya, serta mendengar perkataan Ribka: “Begitulah yang dikatakan orang itu kepadaku.” Laban menemui hamba Abraham itu dan mendapatinya berdiri di sebelah unta-untanya di dekat mata air."
pelana,2,"Hèia dhèu sabꞌa Abraham ne, madhutu dènge ka Laban, lasi èmu Betuel. Ka Laban si papuru mèdha-panyau nèti dedha onta se. Èle èèna ka, ra pangaꞌa onta se. Rèti èi, hia dhèu sabꞌa dènge anga na se, ho rase haga.","Lalu, orang itu masuk ke dalam rumah dan melepaskan pelana unta-unta itu, dan dia memberikan jerami maupun makanan untuk unta-unta itu. Ada juga air untuk membasuh kakinya dan kaki orang-orang yang menyertainya."
sumpahku,2,"Te ngaa ladhe aꞌari jaꞌa seꞌe roꞌo boe ana bhèni na mai asa neꞌe, lii subha na lèke boe mi dedha èu ne.’","Setelah itu, kamu akan bebas dari sumpahku, ketika kamu datang kepada keluargaku. Karena itu, jika mereka tidak bersedia menyerahkan anak perempuannya kepadamu, kamu tetap dibebaskan dari sumpahku.’"
yoksan,2,"Hèia Ketura matana ana hia ne. Ana se, ngara ra: Simran, Yoksan, Medan, Midian, Isbak, dènge Sua.","Ketura melahirkan Zimran, Yoksan, Medan, Midian, Isybak, dan Suah bagi Abraham."
terakhirnya,2,"Lodꞌo umur Abraham dꞌai 175 (ca ngasu pidhu nguru lèmi) tèu, na madhe.","Inilah seluruh tahun kehidupan Abraham yang telah dijalaninya, yaitu 175 tahun. Abraham mengembuskan napas terakhirnya dan mati pada usia yang sangat tua, genap tahun-tahunnya, dan dia dikumpulkan bersama nenek moyangnya."
